target_list,probe_L,probe_R,correct_resp,n,key_resp_inverted.corr_mean,key_resp_inverted.corr_raw,key_resp_inverted.corr_std,key_resp_inverted.duration_mean,key_resp_inverted.duration_raw,key_resp_inverted.duration_std,key_resp_inverted.keys_raw,key_resp_inverted.rt_mean,key_resp_inverted.rt_raw,key_resp_inverted.rt_std,order
stimuli/inverted_faces/M126.png,stimuli/inverted_faces/M126morph.png,stimuli/inverted_faces/M126.png,2,1.0,0.0,0.0,0.0,0.054602984338998795,0.054602984338998795,0.0,'right',290.7465515136719,290.7465515136719,0.0,19.0
stimuli/inverted_faces/M127.png,stimuli/inverted_faces/M127morph.png,stimuli/inverted_faces/M127.png,2,1.0,0.0,0.0,0.0,0.08866643160581589,0.08866643160581589,0.0,'right',216.4644775390625,216.4644775390625,0.0,5.0
stimuli/inverted_faces/M130.png,stimuli/inverted_faces/M130morph.png,stimuli/inverted_faces/M130.png,2,1.0,0.0,0.0,0.0,0.0834285318851471,0.0834285318851471,0.0,'right',280.1741027832031,280.1741027832031,0.0,17.0
stimuli/inverted_faces/M21.png,stimuli/inverted_faces/M21morph.png,stimuli/inverted_faces/M21.png,2,1.0,0.0,0.0,0.0,0.07192963361740112,0.07192963361740112,0.0,'right',248.3068389892578,248.3068389892578,0.0,11.0
stimuli/inverted_faces/M28.png,stimuli/inverted_faces/M28morph.png,stimuli/inverted_faces/M28.png,2,1.0,0.0,0.0,0.0,0.08245199173688889,0.08245199173688889,0.0,'right',301.20526123046875,301.20526123046875,0.0,21.0
stimuli/inverted_faces/M32.png,stimuli/inverted_faces/M32morph.png,stimuli/inverted_faces/M32.png,2,1.0,0.0,0.0,0.0,0.10144466161727905,0.10144466161727905,0.0,'right',258.9256286621094,258.9256286621094,0.0,13.0

extraInfo
participant,001
session,1
order,1
EEG,False
EyeLink,False
EyeTribe,False
Calibrate,False
date,2025-01-21_10h30.07.108
expName,inversion_effect
psychopyVersion,2024.1.0
frameRate,None
expStart,2025-01-21 10h30.14.482682 -0800
﻿target_list,probe_L,probe_R,correct_resp,n,key_resp_inverted.corr_mean,key_resp_inverted.corr_raw,key_resp_inverted.corr_std,key_resp_inverted.duration_mean,key_resp_inverted.duration_raw,key_resp_inverted.duration_std,key_resp_inverted.keys_raw,key_resp_inverted.rt_mean,key_resp_inverted.rt_raw,key_resp_inverted.rt_std,order
stimuli/inverted_faces/F18.png,stimuli/inverted_faces/F18.png,stimuli/inverted_faces/F18morph.png,1,1.0,0.0,0.0,0.0,0.10195460170507431,0.10195460170507431,0.0,'left',807.4115600585938,807.4115600585938,0.0,19.0
stimuli/inverted_faces/M121.png,stimuli/inverted_faces/M121.png,stimuli/inverted_faces/M121morph.png,1,1.0,0.0,0.0,0.0,0.07609988003969193,0.07609988003969193,0.0,'left',855.9322509765625,855.9322509765625,0.0,24.0
stimuli/inverted_faces/M126.png,stimuli/inverted_faces/M126.png,stimuli/inverted_faces/M126morph.png,1,1.0,0.0,0.0,0.0,0.10764314234256744,0.10764314234256744,0.0,'left',680.1173706054688,680.1173706054688,0.0,6.0
stimuli/inverted_faces/M129.png,stimuli/inverted_faces/M129.png,stimuli/inverted_faces/M129morph.png,1,1.0,0.0,0.0,0.0,0.11640003323554993,0.11640003323554993,0.0,'right',836.865478515625,836.865478515625,0.0,22.0
stimuli/inverted_faces/M21.png,stimuli/inverted_faces/M21.png,stimuli/inverted_faces/M21morph.png,1,1.0,0.0,0.0,0.0,0.12222860753536224,0.12222860753536224,0.0,'right',866.2495727539062,866.2495727539062,0.0,25.0
stimuli/inverted_faces/M35.png,stimuli/inverted_faces/M35.png,stimuli/inverted_faces/M35morph.png,1,1.0,0.0,0.0,0.0,0.12152844667434692,0.12152844667434692,0.0,'right',778.0343627929688,778.0343627929688,0.0,16.0
stimuli/inverted_faces/M119.png,stimuli/inverted_faces/M119.png,stimuli/inverted_faces/M119morph.png,1,1.0,0.0,0.0,0.0,0.09168411046266556,0.09168411046266556,0.0,'left',728.5845336914062,728.5845336914062,0.0,11.0
stimuli/inverted_faces/M123.png,stimuli/inverted_faces/M123.png,stimuli/inverted_faces/M123morph.png,1,1.0,0.0,0.0,0.0,0.12156637012958527,0.12156637012958527,0.0,'left',709.1696166992188,709.1696166992188,0.0,9.0
stimuli/inverted_faces/M127.png,stimuli/inverted_faces/M127.png,stimuli/inverted_faces/M127morph.png,1,1.0,0.0,0.0,0.0,0.11038359999656677,0.11038359999656677,0.0,'left',787.6721801757812,787.6721801757812,0.0,17.0
stimuli/inverted_faces/M130.png,stimuli/inverted_faces/M130.png,stimuli/inverted_faces/M130morph.png,1,1.0,0.0,0.0,0.0,0.11630922555923462,0.11630922555923462,0.0,'left',660.3534545898438,660.3534545898438,0.0,4.0
stimuli/inverted_faces/M131.png,stimuli/inverted_faces/M131.png,stimuli/inverted_faces/M131morph.png,1,1.0,0.0,0.0,0.0,0.11956766247749329,0.11956766247749329,0.0,'left',640.4521484375,640.4521484375,0.0,2.0
stimuli/inverted_faces/M25.png,stimuli/inverted_faces/M25.png,stimuli/inverted_faces/M25morph.png,1,1.0,0.0,0.0,0.0,0.0757538452744484,0.0757538452744484,0.0,'left',846.2525024414062,846.2525024414062,0.0,23.0
stimuli/inverted_faces/M28.png,stimuli/inverted_faces/M28.png,stimuli/inverted_faces/M28morph.png,1,1.0,0.0,0.0,0.0,0.08215118944644928,0.08215118944644928,0.0,'left',885.8165893554688,885.8165893554688,0.0,27.0
stimuli/inverted_faces/F10.png,stimuli/inverted_faces/F10.png,stimuli/inverted_faces/F10morph.png,1,1.0,0.0,0.0,0.0,0.12943819165229797,0.12943819165229797,0.0,'left',690.0549926757812,690.0549926757812,0.0,7.0
stimuli/inverted_faces/F11.png,stimuli/inverted_faces/F11morph.png,stimuli/inverted_faces/F11.png,2,1.0,0.0,0.0,0.0,0.10290790349245071,0.10290790349245071,0.0,'right',699.3529052734375,699.3529052734375,0.0,8.0
stimuli/inverted_faces/F12.png,stimuli/inverted_faces/F12morph.png,stimuli/inverted_faces/F12.png,2,1.0,0.0,0.0,0.0,0.0913582593202591,0.0913582593202591,0.0,'right',748.3087158203125,748.3087158203125,0.0,13.0
stimuli/inverted_faces/F13.png,stimuli/inverted_faces/F13morph.png,stimuli/inverted_faces/F13.png,2,1.0,0.0,0.0,0.0,0.10930811613798141,0.10930811613798141,0.0,'right',875.5609741210938,875.5609741210938,0.0,26.0
stimuli/inverted_faces/F15.png,stimuli/inverted_faces/F15morph.png,stimuli/inverted_faces/F15.png,2,1.0,0.0,0.0,0.0,0.11729186773300171,0.11729186773300171,0.0,'right',816.9996948242188,816.9996948242188,0.0,20.0
stimuli/inverted_faces/F7.png,stimuli/inverted_faces/F7morph.png,stimuli/inverted_faces/F7.png,2,1.0,0.0,0.0,0.0,0.1411835104227066,0.1411835104227066,0.0,'left',621.1007080078125,621.1007080078125,0.0,0.0
stimuli/inverted_faces/M122.png,stimuli/inverted_faces/M122morph.png,stimuli/inverted_faces/M122.png,2,1.0,0.0,0.0,0.0,0.10305337607860565,0.10305337607860565,0.0,'right',631.052734375,631.052734375,0.0,1.0
stimuli/inverted_faces/M32.png,stimuli/inverted_faces/M32morph.png,stimuli/inverted_faces/M32.png,2,1.0,0.0,0.0,0.0,0.15938951075077057,0.15938951075077057,0.0,'right',650.558349609375,650.558349609375,0.0,3.0
stimuli/inverted_faces/F16.png,stimuli/inverted_faces/F16morph.png,stimuli/inverted_faces/F16.png,2,1.0,0.0,0.0,0.0,0.11024575680494308,0.11024575680494308,0.0,'left',719.9972534179688,719.9972534179688,0.0,10.0
stimuli/inverted_faces/F21.png,stimuli/inverted_faces/F21morph.png,stimuli/inverted_faces/F21.png,2,1.0,0.0,0.0,0.0,0.09287017583847046,0.09287017583847046,0.0,'right',797.232177734375,797.232177734375,0.0,18.0
stimuli/inverted_faces/F9.png,stimuli/inverted_faces/F9morph.png,stimuli/inverted_faces/F9.png,2,1.0,0.0,0.0,0.0,0.08862992376089096,0.08862992376089096,0.0,'left',757.851806640625,757.851806640625,0.0,14.0
stimuli/inverted_faces/M125.png,stimuli/inverted_faces/M125morph.png,stimuli/inverted_faces/M125.png,2,1.0,0.0,0.0,0.0,0.10726983845233917,0.10726983845233917,0.0,'right',738.53076171875,738.53076171875,0.0,12.0
stimuli/inverted_faces/M128.png,stimuli/inverted_faces/M128morph.png,stimuli/inverted_faces/M128.png,2,1.0,0.0,0.0,0.0,0.11784354597330093,0.11784354597330093,0.0,'right',826.8283081054688,826.8283081054688,0.0,21.0
stimuli/inverted_faces/M22.png,stimuli/inverted_faces/M22morph.png,stimuli/inverted_faces/M22.png,2,1.0,0.0,0.0,0.0,0.13304877281188965,0.13304877281188965,0.0,'right',670.23486328125,670.23486328125,0.0,5.0
stimuli/inverted_faces/M31.png,stimuli/inverted_faces/M31morph.png,stimuli/inverted_faces/M31.png,2,1.0,0.0,0.0,0.0,0.12789681553840637,0.12789681553840637,0.0,'right',767.945068359375,767.945068359375,0.0,15.0

extraInfo
participant,001
session,1
order,1
EEG,False
EyeLink,False
EyeTribe,False
Calibrate,False
date,2025-01-21_10h30.07.108
expName,inversion_effect
psychopyVersion,2024.1.0
frameRate,None
expStart,2025-01-21 10h30.14.482682 -0800
