target_list,probe_L,probe_R,correct_resp,n,key_resp_inverted.corr_mean,key_resp_inverted.corr_raw,key_resp_inverted.corr_std,key_resp_inverted.duration_mean,key_resp_inverted.duration_raw,key_resp_inverted.duration_std,key_resp_inverted.keys_raw,key_resp_inverted.rt_mean,key_resp_inverted.rt_raw,key_resp_inverted.rt_std,order
stimuli/inverted_faces/M21.png,stimuli/inverted_faces/M21.png,stimuli/inverted_faces/M21morph.png,1,1.0,0.0,0.0,0.0,0.12791819870471954,0.12791819870471954,0.0,'left',644.77978515625,644.77978515625,0.0,1.0
stimuli/inverted_faces/M35.png,stimuli/inverted_faces/M35.png,stimuli/inverted_faces/M35morph.png,1,1.0,0.0,0.0,0.0,0.16805499792099,0.16805499792099,0.0,'right',789.4679565429688,789.4679565429688,0.0,16.0
stimuli/inverted_faces/M119.png,stimuli/inverted_faces/M119.png,stimuli/inverted_faces/M119morph.png,1,1.0,0.0,0.0,0.0,0.16803130507469177,0.16803130507469177,0.0,'right',886.6512451171875,886.6512451171875,0.0,26.0
stimuli/inverted_faces/M123.png,stimuli/inverted_faces/M123.png,stimuli/inverted_faces/M123morph.png,1,1.0,0.0,0.0,0.0,0.14422810077667236,0.14422810077667236,0.0,'right',731.1233520507812,731.1233520507812,0.0,10.0
stimuli/inverted_faces/M127.png,stimuli/inverted_faces/M127.png,stimuli/inverted_faces/M127morph.png,1,1.0,0.0,0.0,0.0,0.12798090279102325,0.12798090279102325,0.0,'left',634.6677856445312,634.6677856445312,0.0,0.0
stimuli/inverted_faces/M130.png,stimuli/inverted_faces/M130.png,stimuli/inverted_faces/M130morph.png,1,1.0,0.0,0.0,0.0,0.12003500014543533,0.12003500014543533,0.0,'left',770.0677490234375,770.0677490234375,0.0,14.0
stimuli/inverted_faces/M131.png,stimuli/inverted_faces/M131.png,stimuli/inverted_faces/M131morph.png,1,1.0,0.0,0.0,0.0,0.13601469993591309,0.13601469993591309,0.0,'left',896.4673461914062,896.4673461914062,0.0,27.0
stimuli/inverted_faces/M25.png,stimuli/inverted_faces/M25.png,stimuli/inverted_faces/M25morph.png,1,1.0,0.0,0.0,0.0,0.14398899674415588,0.14398899674415588,0.0,'left',750.6595458984375,750.6595458984375,0.0,12.0
stimuli/inverted_faces/M28.png,stimuli/inverted_faces/M28.png,stimuli/inverted_faces/M28morph.png,1,1.0,0.0,0.0,0.0,0.1601341962814331,0.1601341962814331,0.0,'right',799.2991943359375,799.2991943359375,0.0,17.0
stimuli/inverted_faces/F10.png,stimuli/inverted_faces/F10.png,stimuli/inverted_faces/F10morph.png,1,1.0,0.0,0.0,0.0,0.15149259567260742,0.15149259567260742,0.0,'left',663.8599853515625,663.8599853515625,0.0,3.0
stimuli/inverted_faces/F11.png,stimuli/inverted_faces/F11morph.png,stimuli/inverted_faces/F11.png,2,1.0,0.0,0.0,0.0,0.19174200296401978,0.19174200296401978,0.0,'right',780.0518798828125,780.0518798828125,0.0,15.0
stimuli/inverted_faces/F12.png,stimuli/inverted_faces/F12morph.png,stimuli/inverted_faces/F12.png,2,1.0,0.0,0.0,0.0,0.14455659687519073,0.14455659687519073,0.0,'right',721.6592407226562,721.6592407226562,0.0,9.0
stimuli/inverted_faces/F13.png,stimuli/inverted_faces/F13morph.png,stimuli/inverted_faces/F13.png,2,1.0,0.0,0.0,0.0,0.15146970748901367,0.15146970748901367,0.0,'right',847.9240112304688,847.9240112304688,0.0,22.0
stimuli/inverted_faces/F15.png,stimuli/inverted_faces/F15morph.png,stimuli/inverted_faces/F15.png,2,1.0,0.0,0.0,0.0,0.14399349689483643,0.14399349689483643,0.0,'right',818.7398071289062,818.7398071289062,0.0,19.0
stimuli/inverted_faces/F7.png,stimuli/inverted_faces/F7morph.png,stimuli/inverted_faces/F7.png,2,1.0,0.0,0.0,0.0,0.08810830116271973,0.08810830116271973,0.0,'left',877.1639404296875,877.1639404296875,0.0,25.0
stimuli/inverted_faces/M122.png,stimuli/inverted_faces/M122morph.png,stimuli/inverted_faces/M122.png,2,1.0,0.0,0.0,0.0,0.16018100082874298,0.16018100082874298,0.0,'right',740.9555053710938,740.9555053710938,0.0,11.0
stimuli/inverted_faces/M32.png,stimuli/inverted_faces/M32morph.png,stimuli/inverted_faces/M32.png,2,1.0,0.0,0.0,0.0,0.12802650034427643,0.12802650034427643,0.0,'right',682.9637451171875,682.9637451171875,0.0,5.0
stimuli/inverted_faces/F16.png,stimuli/inverted_faces/F16morph.png,stimuli/inverted_faces/F16.png,2,1.0,0.0,0.0,0.0,0.15163110196590424,0.15163110196590424,0.0,'left',760.547607421875,760.547607421875,0.0,13.0
stimuli/inverted_faces/F21.png,stimuli/inverted_faces/F21morph.png,stimuli/inverted_faces/F21.png,2,1.0,0.0,0.0,0.0,0.15201930701732635,0.15201930701732635,0.0,'right',673.243408203125,673.243408203125,0.0,4.0
