block_list,fix_dur,target_dur,isi_dur,probe_dur,iti_dur,stim_size,target_list,probe_L,probe_R,correct_resp,condStim,condDur,condOrient,upright_flag,inverted_flag,blocks_practice.thisRepN,blocks_practice.thisTrialN,blocks_practice.thisN,blocks_practice.thisIndex,trials_practice_up.thisRepN,trials_practice_up.thisTrialN,trials_practice_up.thisN,trials_practice_up.thisIndex,trials_practice_inv.thisRepN,trials_practice_inv.thisTrialN,trials_practice_inv.thisN,trials_practice_inv.thisIndex,blocks_order.thisRepN,blocks_order.thisTrialN,blocks_order.thisN,blocks_order.thisIndex,trials_upright.thisRepN,trials_upright.thisTrialN,trials_upright.thisN,trials_upright.thisIndex,trials_inverted.thisRepN,trials_inverted.thisTrialN,trials_inverted.thisN,trials_inverted.thisIndex,thisRow.t,notes,Start.started,Start.stopped,instrPractice.started,key_resp_practice.started,instrPractice.stopped,key_resp_practice.keys,key_resp_practice.rt,key_resp_practice.duration,getReady.started,getReady.stopped,Fixation.started,text_fixation.started,text_fixation.stopped,Fixation.stopped,EncodingUpright.started,orient,image_target_upright.started,image_target_upright.stopped,EncodingUpright.stopped,ISI.started,isi_jittered,text_isi.started,text_isi.stopped,ISI.stopped,ProbeUpPractice.started,image_probePrac_up_left.started,image_probePrace_up_right.started,key_resp_up_prac.started,image_probePrac_up_left.stopped,image_probePrace_up_right.stopped,key_resp_up_prac.stopped,ProbeUpPractice.stopped,key_resp_up_prac.keys,key_resp_up_prac.corr,key_resp_up_prac.rt,key_resp_up_prac.duration,ITI.started,iti_jittered,text_iti.started,text_iti.stopped,ITI.stopped,EncodingInverted.started,image_target_inverted.started,image_target_inverted.stopped,EncodingInverted.stopped,ProbeInvPractice.started,image_probePrac_inv_left.started,image_probePrace_inv_right.started,key_resp_inv_prac.started,image_probePrac_inv_left.stopped,image_probePrace_inv_right.stopped,key_resp_inv_prac.stopped,ProbeInvPractice.stopped,key_resp_inv_prac.keys,key_resp_inv_prac.corr,key_resp_inv_prac.rt,key_resp_inv_prac.duration,FB_Practice.started,key_resp_endPractice.started,FB_Practice.stopped,key_resp_endPractice.keys,key_resp_endPractice.rt,key_resp_endPractice.duration,ProbeUpright.started,image_probe_upright_left.started,image_probe_upright_right.started,key_resp_upright.started,image_probe_upright_left.stopped,image_probe_upright_right.stopped,key_resp_upright.stopped,ProbeUpright.stopped,key_resp_upright.keys,key_resp_upright.corr,key_resp_upright.rt,key_resp_upright.duration,IBI.started,text_ibi.started,IBI.stopped,ProbeInverted.started,image_probe_inverted_left.started,image_probe_inverted_right.started,key_resp_inverted.started,image_probe_inverted_left.stopped,image_probe_inverted_right.stopped,key_resp_inverted.stopped,ProbeInverted.stopped,key_resp_inverted.keys,key_resp_inverted.corr,key_resp_inverted.rt,key_resp_inverted.duration,ThankYou.started,text_thanks.started,ThankYou.stopped,participant,session,order,EEG,EyeLink,EyeTribe,Calibrate,date,expName,psychopyVersion,frameRate,expStart,
stimuli/inverted_faces/faces_stimuli_UpShort.csv,0,0.5,0.5,3,1,0.41,stimuli/inverted_faces/M121.png,stimuli/inverted_faces/M121.png,stimuli/inverted_faces/M121morph.png,1,faces,short,upright,1,0,,,,,,,,,,,,,0,0,0,0,0,17,17,7,,,,,127.34638875702512,,,,,,,,,,,,127.32956912301597,127.34638875702512,127.34638875702512,127.3302592660184,127.33027997601312,upright,127.34638875702512,127.84568638601922,127.83043977300986,127.83047445400734,0.6779387641225749,127.84568638601922,128.53761844302062,128.51447905300301,,,,,,,,,,,,,131.5316898059973,1.2078874268123436,131.54616719900514,132.76933057702263,132.74867233200348,,,,,,,,,,,,,,,,,,,,,,,128.51452659600182,128.53761844302062,128.53761844302062,128.53761844302062,131.54616719900514,131.54616719900514,131.54616719900514,131.53096865600673,left,0,129.59189747300115,0.06652331599616446,,,,,,,,,,,,,,,,,,,001,1,1,False,False,False,False,2025-01-21_10h30.07.108,inversion_effect,2024.1.0,None,2025-01-21 10h30.14.482682 -0800,
stimuli/inverted_faces/faces_stimuli_UpShort.csv,0,0.5,0.5,3,1,0.41,stimuli/inverted_faces/M35.png,stimuli/inverted_faces/M35.png,stimuli/inverted_faces/M35morph.png,1,faces,short,upright,1,0,,,,,,,,,,,,,0,0,0,0,0,18,18,13,,,,,132.76933057702263,,,,,,,,,,,,132.7495243420126,132.76933057702263,132.76933057702263,132.75109327601967,132.75113478000276,upright,132.76933057702263,133.27746231501806,133.26206576201366,133.26209305302473,0.550982615768323,133.27746231501806,133.83204265800305,133.81222934401012,,,,,,,,,,,,,136.83045526701608,1.0893518794018207,136.8456494740094,137.95027007799945,137.93024563600193,,,,,,,,,,,,,,,,,,,,,,,133.81225328100845,133.83204265800305,133.83204265800305,133.83204265800305,136.8456494740094,136.8456494740094,136.8456494740094,136.82974527499755,left,0,134.85840223901323,0.11127683700760826,,,,,,,,,,,,,,,,,,,001,1,1,False,False,False,False,2025-01-21_10h30.07.108,inversion_effect,2024.1.0,None,2025-01-21 10h30.14.482682 -0800,
stimuli/inverted_faces/faces_stimuli_UpShort.csv,0,0.5,0.5,3,1,0.41,stimuli/inverted_faces/M123.png,stimuli/inverted_faces/M123morph.png,stimuli/inverted_faces/M123.png,2,faces,short,upright,1,0,,,,,,,,,,,,,0,0,0,0,0,19,19,18,,,,,137.95027007799945,,,,,,,,,,,,137.93084059402463,137.95027007799945,137.95027007799945,137.93187436301378,137.93190379699809,upright,137.95027007799945,138.4625473540218,138.4468307220086,138.4468691110087,0.6998251078161939,138.4625473540218,139.16900013500708,139.14658255199902,,,,,,,,,,,,,142.16435416601598,1.2343645450386498,142.17886529202224,143.4293362990138,143.4127804080199,,,,,,,,,,,,,,,,,,,,,,,139.14662166300695,139.16900013500708,139.16900013500708,139.16900013500708,142.17886529202224,142.17886529202224,142.17886529202224,142.1634126380086,right,0,139.76303779301816,0.12606353999581188,,,,,,,,,,,,,,,,,,,001,1,1,False,False,False,False,2025-01-21_10h30.07.108,inversion_effect,2024.1.0,None,2025-01-21 10h30.14.482682 -0800,
stimuli/inverted_faces/faces_stimuli_UpShort.csv,0,0.5,0.5,3,1,0.41,stimuli/inverted_faces/M125.png,stimuli/inverted_faces/M125morph.png,stimuli/inverted_faces/M125.png,2,faces,short,upright,1,0,,,,,,,,,,,,,0,0,0,0,0,20,20,19,,,,,143.4293362990138,,,,,,,,,,,,143.4133683940163,143.4293362990138,143.4293362990138,143.4142804040166,143.414315506001,upright,143.4293362990138,143.94529323102324,143.9303184270102,143.93037646301673,0.6288750784773817,143.94529323102324,144.5841561940033,144.5632071350119,,,,,,,,,,,,,147.5816587320005,1.0552182952190843,147.5948707560019,148.66623365602572,148.64641623100033,,,,,,,,,,,,,,,,,,,,,,,144.56324664701242,144.5841561940033,144.5841561940033,144.5841561940033,147.5948707560019,147.5948707560019,147.5948707560019,147.58059736900032,right,0,145.2821642390045,0.10982708699884824,,,,,,,,,,,,,,,,,,,001,1,1,False,False,False,False,2025-01-21_10h30.07.108,inversion_effect,2024.1.0,None,2025-01-21 10h30.14.482682 -0800,
stimuli/inverted_faces/faces_stimuli_UpShort.csv,0,0.5,0.5,3,1,0.41,stimuli/inverted_faces/M21.png,stimuli/inverted_faces/M21.png,stimuli/inverted_faces/M21morph.png,1,faces,short,upright,1,0,,,,,,,,,,,,,0,0,0,0,0,21,21,11,,,,,148.66623365602572,,,,,,,,,,,,148.64722275501117,148.66623365602572,148.66623365602572,148.64811769401422,148.64815193100367,upright,148.66623365602572,149.17883128102403,149.16355934302555,149.16359512801864,0.6521435498215615,149.17883128102403,149.85406238402356,149.83036747801816,,,,,,,,,,,,,152.84662748902338,1.2270479936827183,152.86138452301384,154.09687192100682,154.08013534301426,,,,,,,,,,,,,,,,,,,,,,,149.8304345770157,149.85406238402356,149.85406238402356,149.85406238402356,152.86138452301384,152.86138452301384,152.86138452301384,152.8459238030191,left,0,150.60320161201525,0.07432181399781257,,,,,,,,,,,,,,,,,,,001,1,1,False,False,False,False,2025-01-21_10h30.07.108,inversion_effect,2024.1.0,None,2025-01-21 10h30.14.482682 -0800,
stimuli/inverted_faces/faces_stimuli_UpShort.csv,0,0.5,0.5,3,1,0.41,stimuli/inverted_faces/F10.png,stimuli/inverted_faces/F10.png,stimuli/inverted_faces/F10morph.png,1,faces,short,upright,1,0,,,,,,,,,,,,,0,0,0,0,0,22,22,0,,,,,154.09687192100682,,,,,,,,,,,,154.0809792910004,154.09687192100682,154.09687192100682,154.0822387180233,154.08227146600257,upright,154.09687192100682,154.61207317802473,154.59647668301477,154.5965145250084,0.5992232485479966,154.61207317802473,155.21585007902468,155.19561112500378,,,,,,,,,,,,,158.21299091001856,1.270125708924868,158.2279014220112,159.51711236301344,159.49692934201448,,,,,,,,,,,,,,,,,,,,,,,155.19564718499896,155.21585007902468,155.21585007902468,155.21585007902468,158.2279014220112,158.2279014220112,158.2279014220112,158.21230525700958,left,0,155.90417177701602,0.10591923800529912,,,,,,,,,,,,,,,,,,,001,1,1,False,False,False,False,2025-01-21_10h30.07.108,inversion_effect,2024.1.0,None,2025-01-21 10h30.14.482682 -0800,
stimuli/inverted_faces/faces_stimuli_UpShort.csv,0,0.5,0.5,3,1,0.41,stimuli/inverted_faces/M119.png,stimuli/inverted_faces/M119morph.png,stimuli/inverted_faces/M119.png,2,faces,short,upright,1,0,,,,,,,,,,,,,0,0,0,0,0,23,23,17,,,,,159.51711236301344,,,,,,,,,,,,159.49751082100556,159.51711236301344,159.51711236301344,159.49843959702412,159.49847476099967,upright,159.51711236301344,160.0285961390182,160.01312543600216,160.0131643700006,0.5407900006385322,160.0285961390182,160.58167136501288,160.56197690000408,,,,,,,,,,,,,163.57831770202029,1.1645450116527145,163.5943534920225,164.76841327402508,164.7474832900043,,,,,,,,,,,,,,,,,,,,,,,160.56200486799935,160.58167136501288,160.58167136501288,160.58167136501288,163.5943534920225,163.5943534920225,163.5943534920225,163.5780566620233,right,0,161.119662171026,0.11415534999105148,,,,,,,,,,,,,,,,,,,001,1,1,False,False,False,False,2025-01-21_10h30.07.108,inversion_effect,2024.1.0,None,2025-01-21 10h30.14.482682 -0800,
stimuli/inverted_faces/faces_stimuli_UpShort.csv,0,0.5,0.5,3,1,0.41,stimuli/inverted_faces/F12.png,stimuli/inverted_faces/F12.png,stimuli/inverted_faces/F12morph.png,1,faces,short,upright,1,0,,,,,,,,,,,,,0,0,0,0,0,24,24,2,,,,,164.76841327402508,,,,,,,,,,,,164.7481197490124,164.76841327402508,164.76841327402508,164.74909643901628,164.74913143902086,upright,164.76841327402508,165.27921567001613,165.2636602880084,165.26371653500246,0.6436242528523394,165.27921567001613,165.9378764120047,165.9137884050142,,,,,,,,,,,,,168.92919921301655,1.1883581731761244,168.94487474599737,170.15081468000426,170.1298901530099,,,,,,,,,,,,,,,,,,,,,,,165.91382734800573,165.9378764120047,165.9378764120047,165.9378764120047,168.94487474599737,168.94487474599737,168.94487474599737,168.92852316700737,left,0,166.58200041000964,0.0779587629949674,,,,,,,,,,,,,,,,,,,001,1,1,False,False,False,False,2025-01-21_10h30.07.108,inversion_effect,2024.1.0,None,2025-01-21 10h30.14.482682 -0800,
stimuli/inverted_faces/faces_stimuli_UpShort.csv,0,0.5,0.5,3,1,0.41,stimuli/inverted_faces/M25.png,stimuli/inverted_faces/M25morph.png,stimuli/inverted_faces/M25.png,2,faces,short,upright,1,0,,,,,,,,,,,,,0,0,0,0,0,25,25,25,,,,,170.15081468000426,,,,,,,,,,,,170.13079576200107,170.15081468000426,170.15081468000426,170.13204821301042,170.1320811980113,upright,170.15081468000426,170.66134611301823,170.6466426460247,170.64667990000453,0.5511609210426268,170.66134611301823,171.22045093702036,171.19623878301354,,,,,,,,,,,,,174.2132302300015,1.149201356622255,174.22810400801245,175.3832824730198,175.3630676230241,,,,,,,,,,,,,,,,,,,,,,,171.19627698202385,171.22045093702036,171.22045093702036,171.22045093702036,174.22810400801245,174.22810400801245,174.22810400801245,174.21255673700944,right,0,171.81309234999935,0.10076259900233708,,,,,,,,,,,,,,,,,,,001,1,1,False,False,False,False,2025-01-21_10h30.07.108,inversion_effect,2024.1.0,None,2025-01-21 10h30.14.482682 -0800,
stimuli/inverted_faces/faces_stimuli_UpShort.csv,0,0.5,0.5,3,1,0.41,stimuli/inverted_faces/F21.png,stimuli/inverted_faces/F21morph.png,stimuli/inverted_faces/F21.png,2,faces,short,upright,1,0,,,,,,,,,,,,,0,0,0,0,0,26,26,15,,,,,175.3832824730198,,,,,,,,,,,,175.36364289402263,175.3832824730198,175.3832824730198,175.36456661802367,175.364610774006,upright,175.3832824730198,175.89484830302536,175.87972750200424,175.8797715830151,0.6811914877800047,175.89484830302536,176.58827137801563,176.56304217301658,,,,,,,,,,,,,179.58034801701433,1.2477197351571592,179.59468175499933,180.84994652299793,180.8296182640188,,,,,,,,,,,,,,,,,,,,,,,176.56308094601263,176.58827137801563,176.58827137801563,176.58827137801563,179.59468175499933,179.59468175499933,179.59468175499933,179.57941916401614,right,0,177.45464823200018,0.10963315202388912,,,,,,,,,,,,,,,,,,,001,1,1,False,False,False,False,2025-01-21_10h30.07.108,inversion_effect,2024.1.0,None,2025-01-21 10h30.14.482682 -0800,
stimuli/inverted_faces/faces_stimuli_UpShort.csv,0,0.5,0.5,3,1,0.41,stimuli/inverted_faces/M127.png,stimuli/inverted_faces/M127morph.png,stimuli/inverted_faces/M127.png,2,faces,short,upright,1,0,,,,,,,,,,,,,0,0,0,0,0,27,27,20,,,,,180.84994652299793,,,,,,,,,,,,180.83018938501482,180.84994652299793,180.84994652299793,180.83110233899788,180.83113567801774,upright,180.84994652299793,181.36122587000136,181.346460175002,181.34649586700834,0.5599474825225766,181.36122587000136,181.93773681900348,181.91240417800145,,,,,,,,,,,,,184.930538361019,1.0460248612060197,184.9449396530108,186.06376036501024,185.9796812190034,,,,,,,,,,,,,,,,,,,,,,,181.91244266802096,181.93773681900348,181.93773681900348,181.93773681900348,184.9449396530108,184.9449396530108,184.9449396530108,184.92978771502385,right,0,182.59486960800132,0.11014686201815493,,,,,,,,,,,,,,,,,,,001,1,1,False,False,False,False,2025-01-21_10h30.07.108,inversion_effect,2024.1.0,None,2025-01-21 10h30.14.482682 -0800,
stimuli/inverted_faces/faces_stimuli_InvShort.csv,0,0.5,0.5,3,1,0.41,stimuli/inverted_faces/M131.png,stimuli/inverted_faces/M131.png,stimuli/inverted_faces/M131morph.png,1,faces,short,inverted,0,1,,,,,,,,,,,,,0,1,1,1,,,,,0,0,0,8,188.02691811701516,,,,,,,,,,,,188.0157609450107,188.02691811701516,188.02691811701516,188.01640973001486,,inverted,,,,188.51256416502292,0.6387987134786531,188.5276439000154,189.18602192401886,189.1622633250081,,,,,,,,,,,,,192.18054024199955,1.2861519330153623,192.1942486790067,193.4963904430042,193.47920462000184,188.01642997100134,188.02691811701516,188.5276439000154,188.512525077007,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,186.05495954700746,186.06376036501024,187.99513400200522,189.16230235400144,189.18602192401886,189.18602192401886,189.18602192401886,192.1942486790067,192.1942486790067,192.1942486790067,192.17950640100753,left,0,190.02055231900886,0.0932114630122669,,,,001,1,1,False,False,False,False,2025-01-21_10h30.07.108,inversion_effect,2024.1.0,None,2025-01-21 10h30.14.482682 -0800,
stimuli/inverted_faces/faces_stimuli_InvShort.csv,0,0.5,0.5,3,1,0.41,stimuli/inverted_faces/M119.png,stimuli/inverted_faces/M119.png,stimuli/inverted_faces/M119morph.png,1,faces,short,inverted,0,1,,,,,,,,,,,,,0,1,1,1,,,,,0,1,1,3,193.4963904430042,,,,,,,,,,,,193.4800638630113,193.4963904430042,193.4963904430042,193.4816345840227,,inverted,,,,193.99611969600664,0.6202187825838362,194.01047926800675,194.64880857002572,194.62845963201835,,,,,,,,,,,,,197.6482007940067,1.0778683432945941,197.66265247602132,198.74480756101548,198.72892833000515,193.48166768302326,193.4963904430042,194.01047926800675,193.99606270500226,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,194.6284991420107,194.64880857002572,194.64880857002572,194.64880857002572,197.66265247602132,197.66265247602132,197.66265247602132,197.64749600100913,right,0,196.13581825900474,0.09371742501389235,,,,001,1,1,False,False,False,False,2025-01-21_10h30.07.108,inversion_effect,2024.1.0,None,2025-01-21 10h30.14.482682 -0800,
stimuli/inverted_faces/faces_stimuli_InvShort.csv,0,0.5,0.5,3,1,0.41,stimuli/inverted_faces/M125.png,stimuli/inverted_faces/M125morph.png,stimuli/inverted_faces/M125.png,2,faces,short,inverted,0,1,,,,,,,,,,,,,0,1,1,1,,,,,0,2,2,21,198.74480756101548,,,,,,,,,,,,198.72950471600052,198.74480756101548,198.74480756101548,198.73039358700044,,inverted,,,,199.2292434630217,0.6617788544598845,199.24528108999948,199.91713735100348,199.89694669801975,,,,,,,,,,,,,202.9148541270115,1.133297849007233,202.92833802400855,204.063162439008,204.04557172601926,198.73042748702574,198.74480756101548,199.24528108999948,199.22920430501108,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,199.89701025700197,199.91713735100348,199.91713735100348,199.91713735100348,202.92833802400855,202.92833802400855,202.92833802400855,202.91413213001215,left,0,200.6155392230139,0.12221450501237996,,,,001,1,1,False,False,False,False,2025-01-21_10h30.07.108,inversion_effect,2024.1.0,None,2025-01-21 10h30.14.482682 -0800,
stimuli/inverted_faces/faces_stimuli_InvShort.csv,0,0.5,0.5,3,1,0.41,stimuli/inverted_faces/F10.png,stimuli/inverted_faces/F10.png,stimuli/inverted_faces/F10morph.png,1,faces,short,inverted,0,1,,,,,,,,,,,,,0,1,1,1,,,,,0,3,3,13,204.063162439008,,,,,,,,,,,,204.0461754950229,204.063162439008,204.063162439008,204.04708909301553,,inverted,,,,204.56208698599949,0.5694024137758947,204.57766021799762,205.16521927001304,205.14544152401504,,,,,,,,,,,,,208.163439905009,1.2822421744609276,208.17747271500411,209.4632238339982,209.44602002901956,204.0471306090185,204.063162439008,204.57766021799762,204.56204999799957,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,205.14548006700352,205.16521927001304,205.16521927001304,205.16521927001304,208.17747271500411,208.17747271500411,208.17747271500411,208.1628560280078,right,0,205.6504577040032,0.10292662400752306,,,,001,1,1,False,False,False,False,2025-01-21_10h30.07.108,inversion_effect,2024.1.0,None,2025-01-21 10h30.14.482682 -0800,
stimuli/inverted_faces/faces_stimuli_InvShort.csv,0,0.5,0.5,3,1,0.41,stimuli/inverted_faces/F13.png,stimuli/inverted_faces/F13morph.png,stimuli/inverted_faces/F13.png,2,faces,short,inverted,0,1,,,,,,,,,,,,,0,1,1,1,,,,,0,4,4,16,209.4632238339982,,,,,,,,,,,,209.44665216800058,209.4632238339982,209.4632238339982,209.44749626802513,,inverted,,,,209.96214927002438,0.6554072859031539,209.9782807849988,210.6488929160114,210.62899643401033,,,,,,,,,,,,,213.64671016600914,1.055803857470612,213.66055343102198,214.7296584190044,214.71186781101278,209.44752446599887,209.4632238339982,209.9782807849988,209.96210920801968,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,210.62903528602328,210.6488929160114,210.6488929160114,210.6488929160114,213.66055343102198,213.66055343102198,213.66055343102198,213.64598461100832,right,0,211.23105875501642,0.08530115699977614,,,,001,1,1,False,False,False,False,2025-01-21_10h30.07.108,inversion_effect,2024.1.0,None,2025-01-21 10h30.14.482682 -0800,
stimuli/inverted_faces/faces_stimuli_InvShort.csv,0,0.5,0.5,3,1,0.41,stimuli/inverted_faces/M127.png,stimuli/inverted_faces/M127morph.png,stimuli/inverted_faces/M127.png,2,faces,short,inverted,0,1,,,,,,,,,,,,,0,1,1,1,,,,,0,5,5,23,214.7296584190044,,,,,,,,,,,,214.712443129014,214.7296584190044,214.7296584190044,214.71343249001075,,inverted,,,,215.22829925399856,0.5949011126733482,215.24315683500026,215.8494005970133,215.8294392140233,,,,,,,,,,,,,218.84572000001208,1.1008198590404883,218.86100464401534,219.97935298501397,219.96179758702056,214.71346842800267,214.7296584190044,215.24315683500026,215.22826470099972,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,215.82947735799826,215.8494005970133,215.8494005970133,215.8494005970133,218.86100464401534,218.86100464401534,218.86100464401534,218.8450005199993,right,0,216.46447698102565,0.08866642898647115,,,,001,1,1,False,False,False,False,2025-01-21_10h30.07.108,inversion_effect,2024.1.0,None,2025-01-21 10h30.14.482682 -0800,
stimuli/inverted_faces/faces_stimuli_InvShort.csv,0,0.5,0.5,3,1,0.41,stimuli/inverted_faces/M123.png,stimuli/inverted_faces/M123.png,stimuli/inverted_faces/M123morph.png,1,faces,short,inverted,0,1,,,,,,,,,,,,,0,1,1,1,,,,,0,6,6,5,219.97935298501397,,,,,,,,,,,,219.96237516400288,219.97935298501397,219.97935298501397,219.9635148110101,,inverted,,,,220.47799282800406,0.5279539735054527,220.4942359640263,221.03008698200574,221.01128036601585,,,,,,,,,,,,,224.03034923999803,1.0572233450558874,224.04438648102223,225.11150593901402,225.09507548602414,219.9635486000043,219.97935298501397,220.4942359640263,220.4779524860205,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,221.01131829700898,221.03008698200574,221.03008698200574,221.03008698200574,224.04438648102223,224.04438648102223,224.04438648102223,224.02941110901884,left,0,221.64741327500087,0.12163900199811906,,,,001,1,1,False,False,False,False,2025-01-21_10h30.07.108,inversion_effect,2024.1.0,None,2025-01-21 10h30.14.482682 -0800,
stimuli/inverted_faces/faces_stimuli_InvShort.csv,0,0.5,0.5,3,1,0.41,stimuli/inverted_faces/M22.png,stimuli/inverted_faces/M22.png,stimuli/inverted_faces/M22morph.png,1,faces,short,inverted,0,1,,,,,,,,,,,,,0,1,1,1,,,,,0,7,7,9,225.11150593901402,,,,,,,,,,,,225.0956903800252,225.11150593901402,225.11150593901402,225.09682312002406,,inverted,,,,225.61133012201753,0.6036289103189649,225.62751266700798,226.24920457802364,226.2290969530004,,,,,,,,,,,,,229.24553614400793,1.286529719817465,229.2601328730234,230.56129955602228,230.54472003600677,225.09685712802457,225.11150593901402,225.62751266700798,225.61129930600873,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,226.22915359400213,226.24920457802364,226.24920457802364,226.24920457802364,229.2601328730234,229.2601328730234,229.2601328730234,229.24480992101599,right,0,226.95383501600008,0.1029458070115652,,,,001,1,1,False,False,False,False,2025-01-21_10h30.07.108,inversion_effect,2024.1.0,None,2025-01-21 10h30.14.482682 -0800,
stimuli/inverted_faces/faces_stimuli_InvShort.csv,0,0.5,0.5,3,1,0.41,stimuli/inverted_faces/M121.png,stimuli/inverted_faces/M121.png,stimuli/inverted_faces/M121morph.png,1,faces,short,inverted,0,1,,,,,,,,,,,,,0,1,1,1,,,,,0,8,8,4,230.56129955602228,,,,,,,,,,,,230.54529351001838,230.56129955602228,230.56129955602228,230.5461109270109,,inverted,,,,231.04598356201313,0.517608214545098,231.06021547701675,231.58406731800642,231.56268345800345,,,,,,,,,,,,,234.58164526501787,1.1898453860197475,234.5947972810245,235.79620003700256,235.77877311600605,230.5461549940228,230.56129955602228,231.06021547701675,231.04594117801753,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,231.56273918200168,231.58406731800642,231.58406731800642,231.58406731800642,234.5947972810245,234.5947972810245,234.5947972810245,234.580602394999,left,0,232.79681323000113,0.11448726602247916,,,,001,1,1,False,False,False,False,2025-01-21_10h30.07.108,inversion_effect,2024.1.0,None,2025-01-21 10h30.14.482682 -0800,
stimuli/inverted_faces/faces_stimuli_InvShort.csv,0,0.5,0.5,3,1,0.41,stimuli/inverted_faces/F21.png,stimuli/inverted_faces/F21.png,stimuli/inverted_faces/F21morph.png,1,faces,short,inverted,0,1,,,,,,,,,,,,,0,1,1,1,,,,,0,9,9,1,235.79620003700256,,,,,,,,,,,,235.77950032800436,235.79620003700256,235.79620003700256,235.78044361202046,,inverted,,,,236.29568549399846,0.6518717705483265,236.31124582400662,236.98438180002267,236.96343765902566,,,,,,,,,,,,,239.97925455099903,1.1759255615219828,239.99384052900132,241.17873606699868,241.16247207502602,235.78047518001404,235.79620003700256,236.31124582400662,236.29564533301163,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,236.963493156014,236.98438180002267,236.98438180002267,236.98438180002267,239.99384052900132,239.99384052900132,239.99384052900132,239.97854200701113,left,0,237.5618701800122,0.13774133898550645,,,,001,1,1,False,False,False,False,2025-01-21_10h30.07.108,inversion_effect,2024.1.0,None,2025-01-21 10h30.14.482682 -0800,
stimuli/inverted_faces/faces_stimuli_InvShort.csv,0,0.5,0.5,3,1,0.41,stimuli/inverted_faces/F15.png,stimuli/inverted_faces/F15morph.png,stimuli/inverted_faces/F15.png,2,faces,short,inverted,0,1,,,,,,,,,,,,,0,1,1,1,,,,,0,10,10,17,241.17873606699868,,,,,,,,,,,,241.16332171999966,241.17873606699868,241.17873606699868,241.16443409901694,,inverted,,,,241.6777300980175,0.5754754732475397,241.69368504401064,242.2812188270036,242.26140116201714,,,,,,,,,,,,,245.27768685302,1.2313533990334782,245.29288719801116,246.52793278402532,246.51126654801192,241.1644685040228,241.17873606699868,241.69368504401064,241.67769029401825,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,242.2614379459992,242.2812188270036,242.2812188270036,242.2812188270036,245.29288719801116,245.29288719801116,245.29288719801116,245.27734859701013,right,0,243.14078039402375,0.11232528599794023,,,,001,1,1,False,False,False,False,2025-01-21_10h30.07.108,inversion_effect,2024.1.0,None,2025-01-21 10h30.14.482682 -0800,
stimuli/inverted_faces/faces_stimuli_InvShort.csv,0,0.5,0.5,3,1,0.41,stimuli/inverted_faces/M21.png,stimuli/inverted_faces/M21morph.png,stimuli/inverted_faces/M21.png,2,faces,short,inverted,0,1,,,,,,,,,,,,,0,1,1,1,,,,,0,11,11,25,246.52793278402532,,,,,,,,,,,,246.51175727002556,246.52793278402532,246.52793278402532,246.51270147500327,,inverted,,,,247.01201895502163,0.5202776897000656,247.02702438802226,247.56153980302042,247.5438976919977,,,,,,,,,,,,,250.5459765670239,1.0648726588386876,250.55993610600126,251.62869569502072,251.6123024620174,246.5127305460046,246.52793278402532,247.02702438802226,247.0119782820111,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,247.5439198850072,247.56153980302042,247.56153980302042,247.56153980302042,250.55993610600126,250.55993610600126,250.55993610600126,250.54527423300897,right,0,248.30683222800144,0.07192963501438498,,,,001,1,1,False,False,False,False,2025-01-21_10h30.07.108,inversion_effect,2024.1.0,None,2025-01-21 10h30.14.482682 -0800,
stimuli/inverted_faces/faces_stimuli_InvShort.csv,0,0.5,0.5,3,1,0.41,stimuli/inverted_faces/F18.png,stimuli/inverted_faces/F18morph.png,stimuli/inverted_faces/F18.png,2,faces,short,inverted,0,1,,,,,,,,,,,,,0,1,1,1,,,,,0,12,12,18,251.62869569502072,,,,,,,,,,,,251.6131436790165,251.62869569502072,251.62869569502072,251.61407981801312,,inverted,,,,252.1286371620081,0.5092428147426008,252.1441272070224,252.6653561060084,252.64516324701253,,,,,,,,,,,,,255.6632932560169,1.2450053889889108,255.6765357000113,256.929194337019,256.91141174102086,251.61411419100477,251.62869569502072,252.1441272070224,252.12860066900612,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,252.6452025900071,252.6653561060084,252.6653561060084,252.6653561060084,255.6765357000113,255.6765357000113,255.6765357000113,255.6623243940121,left,0,253.64475502300775,0.13384550300543196,,,,001,1,1,False,False,False,False,2025-01-21_10h30.07.108,inversion_effect,2024.1.0,None,2025-01-21 10h30.14.482682 -0800,
