block_list,fix_dur,target_dur,isi_dur,probe_dur,iti_dur,stim_size,target_list,probe_L,probe_R,correct_resp,condStim,condDur,condOrient,upright_flag,inverted_flag,blocks_practice.thisRepN,blocks_practice.thisTrialN,blocks_practice.thisN,blocks_practice.thisIndex,trials_practice_up.thisRepN,trials_practice_up.thisTrialN,trials_practice_up.thisN,trials_practice_up.thisIndex,trials_practice_inv.thisRepN,trials_practice_inv.thisTrialN,trials_practice_inv.thisN,trials_practice_inv.thisIndex,blocks_order.thisRepN,blocks_order.thisTrialN,blocks_order.thisN,blocks_order.thisIndex,trials_upright.thisRepN,trials_upright.thisTrialN,trials_upright.thisN,trials_upright.thisIndex,trials_inverted.thisRepN,trials_inverted.thisTrialN,trials_inverted.thisN,trials_inverted.thisIndex,thisRow.t,notes,Start.started,Start.stopped,instrPractice.started,key_resp_practice.started,instrPractice.stopped,key_resp_practice.keys,key_resp_practice.rt,key_resp_practice.duration,getReady.started,getReady.stopped,Fixation.started,text_fixation.started,text_fixation.stopped,Fixation.stopped,EncodingUpright.started,orient,image_target_upright.started,image_target_upright.stopped,EncodingUpright.stopped,ISI.started,isi_jittered,text_isi.started,text_isi.stopped,ISI.stopped,ProbeUpPractice.started,image_probePrac_up_left.started,image_probePrace_up_right.started,key_resp_up_prac.started,image_probePrac_up_left.stopped,image_probePrace_up_right.stopped,key_resp_up_prac.stopped,ProbeUpPractice.stopped,key_resp_up_prac.keys,key_resp_up_prac.corr,key_resp_up_prac.rt,key_resp_up_prac.duration,ITI.started,iti_jittered,text_iti.started,text_iti.stopped,ITI.stopped,EncodingInverted.started,image_target_inverted.started,image_target_inverted.stopped,EncodingInverted.stopped,ProbeInvPractice.started,image_probePrac_inv_left.started,image_probePrace_inv_right.started,key_resp_inv_prac.started,image_probePrac_inv_left.stopped,image_probePrace_inv_right.stopped,key_resp_inv_prac.stopped,ProbeInvPractice.stopped,key_resp_inv_prac.keys,key_resp_inv_prac.corr,FB_Practice.started,key_resp_endPractice.started,FB_Practice.stopped,key_resp_endPractice.keys,key_resp_endPractice.rt,key_resp_endPractice.duration,ProbeUpright.started,image_probe_upright_left.started,image_probe_upright_right.started,key_resp_upright.started,image_probe_upright_left.stopped,image_probe_upright_right.stopped,key_resp_upright.stopped,ProbeUpright.stopped,key_resp_upright.keys,key_resp_upright.corr,key_resp_upright.rt,key_resp_upright.duration,IBI.started,text_ibi.started,IBI.stopped,ProbeInverted.started,image_probe_inverted_left.started,image_probe_inverted_right.started,key_resp_inverted.started,image_probe_inverted_left.stopped,image_probe_inverted_right.stopped,key_resp_inverted.stopped,ProbeInverted.stopped,key_resp_inverted.keys,key_resp_inverted.corr,key_resp_inverted.rt,key_resp_inverted.duration,ThankYou.started,text_thanks.started,ThankYou.stopped,participant,session,order,EEG,EyeLink,EyeTribe,Calibrate,date,expName,psychopyVersion,frameRate,expStart,
stimuli/inverted_faces/faces_stimuli_InvShort.csv,0,0.5,0.5,3,1,0.41,stimuli/inverted_faces/M22.png,stimuli/inverted_faces/M22.png,stimuli/inverted_faces/M22morph.png,1,faces,short,inverted,0,1,,,,,,,,,,,,,0,1,1,1,,,,,0,10,10,9,259.5327632999979,,,,,,,,,,,,259.5250999000855,259.5327632999979,259.5327632999979,259.5254129000241,,inverted,,,,260.0162871000357,0.6244656670507045,260.02415509999264,260.6424735999899,260.63311709999107,,,,,,,,,,,,,263.63404989999253,1.0689979730682793,263.64094850001857,264.70771830005106,264.70006910001393,259.5254269000143,259.5327632999979,260.02415509999264,260.0162672000006,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,260.6331365000224,260.6424735999899,260.6424735999899,260.6424735999899,263.64094850001857,263.64094850001857,263.64094850001857,263.6337175000226,right,0,261.9237516000867,0.14448549994267523,,,,P002,1,2,False,False,False,False,2025-02-11_15h51.37.847,inversion_effect,2024.1.0,None,2025-02-11 15h52.00.114992 -0800,
stimuli/inverted_faces/faces_stimuli_InvShort.csv,0,0.5,0.5,3,1,0.41,stimuli/inverted_faces/F10.png,stimuli/inverted_faces/F10.png,stimuli/inverted_faces/F10morph.png,1,faces,short,inverted,0,1,,,,,,,,,,,,,0,1,1,1,,,,,0,11,11,13,264.70771830005106,,,,,,,,,,,,264.7003377000801,264.70771830005106,264.70771830005106,264.7005771000404,,inverted,,,,265.1924569000257,0.5033116070490946,265.1999523000559,265.70245350000914,265.6920869000023,,,,,,,,,,,,,268.6930175999878,1.0033902725125117,268.7004310999764,269.70050010003615,269.69272250006907,264.70060149999335,264.70771830005106,265.1999523000559,265.1924344000872,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,265.6921072000405,265.70245350000914,265.70245350000914,265.70245350000914,268.7004310999764,268.7004310999764,268.7004310999764,268.69265219999943,right,0,266.73153220000677,0.15991919999942183,,,,P002,1,2,False,False,False,False,2025-02-11_15h51.37.847,inversion_effect,2024.1.0,None,2025-02-11 15h52.00.114992 -0800,
stimuli/inverted_faces/faces_stimuli_InvShort.csv,0,0.5,0.5,3,1,0.41,stimuli/inverted_faces/F11.png,stimuli/inverted_faces/F11morph.png,stimuli/inverted_faces/F11.png,2,faces,short,inverted,0,1,,,,,,,,,,,,,0,1,1,1,,,,,0,12,12,14,269.70050010003615,,,,,,,,,,,,269.69304799998645,269.70050010003615,269.70050010003615,269.693350900081,,inverted,,,,270.18458200001623,0.5944900721947299,270.19237579999026,270.7857805000385,270.7763482000446,,,,,,,,,,,,,273.77703340002336,1.219432272323438,273.78441700001713,275.00088220008183,274.992964199977,269.69336440006737,269.70050010003615,270.19237579999026,270.18456179997884,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,270.77637079998385,270.7857805000385,270.7857805000385,270.7857805000385,273.78441700001713,273.78441700001713,273.78441700001713,273.77670789998956,right,0,271.9875776000554,0.15200160001404583,,,,P002,1,2,False,False,False,False,2025-02-11_15h51.37.847,inversion_effect,2024.1.0,None,2025-02-11 15h52.00.114992 -0800,
stimuli/inverted_faces/faces_stimuli_InvShort.csv,0,0.5,0.5,3,1,0.41,stimuli/inverted_faces/M130.png,stimuli/inverted_faces/M130morph.png,stimuli/inverted_faces/M130.png,2,faces,short,inverted,0,1,,,,,,,,,,,,,0,1,1,1,,,,,0,13,13,24,275.00088220008183,,,,,,,,,,,,274.993163999985,275.00088220008183,275.00088220008183,274.99335760006215,,inverted,,,,275.4851667000912,0.6220459698422037,275.4930033000419,276.11102630000096,276.101531399996,,,,,,,,,,,,,279.0940970000811,1.0619057660940119,279.10163480008487,280.16032860009,280.15270840004086,274.99336850002874,275.00088220008183,275.4930033000419,275.48514870007057,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,276.1015473000007,276.11102630000096,276.11102630000096,276.11102630000096,279.10163480008487,279.10163480008487,279.10163480008487,279.09382389998063,right,0,278.1965818000026,0.13534250005614012,,,,P002,1,2,False,False,False,False,2025-02-11_15h51.37.847,inversion_effect,2024.1.0,None,2025-02-11 15h52.00.114992 -0800,
stimuli/inverted_faces/faces_stimuli_InvShort.csv,0,0.5,0.5,3,1,0.41,stimuli/inverted_faces/M127.png,stimuli/inverted_faces/M127morph.png,stimuli/inverted_faces/M127.png,2,faces,short,inverted,0,1,,,,,,,,,,,,,0,1,1,1,,,,,0,14,14,23,280.16032860009,,,,,,,,,,,,280.15302430000156,280.16032860009,280.16032860009,280.1534578000428,,inverted,,,,280.64420640002936,0.5384947225603716,280.65186139999423,281.1850701000076,281.17726000002585,,,,,,,,,,,,,284.1697719000513,1.154010753276679,284.17736040009186,285.32730630005244,285.31987960007973,280.1534767000703,280.16032860009,280.65186139999423,280.64418940001633,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,281.1772751000244,281.1850701000076,281.1850701000076,281.1850701000076,284.17736040009186,284.17736040009186,284.17736040009186,284.16952280001715,right,0,282.5881155000534,0.14406269998289645,,,,P002,1,2,False,False,False,False,2025-02-11_15h51.37.847,inversion_effect,2024.1.0,None,2025-02-11 15h52.00.114992 -0800,
stimuli/inverted_faces/faces_stimuli_InvShort.csv,0,0.5,0.5,3,1,0.41,stimuli/inverted_faces/M121.png,stimuli/inverted_faces/M121.png,stimuli/inverted_faces/M121morph.png,1,faces,short,inverted,0,1,,,,,,,,,,,,,0,1,1,1,,,,,0,15,15,4,285.32730630005244,,,,,,,,,,,,285.3201337000355,285.32730630005244,285.32730630005244,285.32049200008623,,inverted,,,,285.8117437000619,0.5169563815083928,285.8193829000229,286.32797690003645,286.3198333000764,,,,,,,,,,,,,289.31241480004974,1.026261730196764,289.31989230006,290.3368801000761,290.32895570003893,285.32050360005815,285.32730630005244,285.8193829000229,285.81172290001996,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,286.3198496000841,286.32797690003645,286.32797690003645,286.32797690003645,289.31989230006,289.31989230006,289.31989230006,289.31208589999005,left,0,287.3958362999838,0.15195690002292395,,,,P002,1,2,False,False,False,False,2025-02-11_15h51.37.847,inversion_effect,2024.1.0,None,2025-02-11 15h52.00.114992 -0800,
stimuli/inverted_faces/faces_stimuli_InvShort.csv,0,0.5,0.5,3,1,0.41,stimuli/inverted_faces/F21.png,stimuli/inverted_faces/F21.png,stimuli/inverted_faces/F21morph.png,1,faces,short,inverted,0,1,,,,,,,,,,,,,0,1,1,1,,,,,0,16,16,1,290.3368801000761,,,,,,,,,,,,290.32926510006655,290.3368801000761,290.3368801000761,290.329525200068,,inverted,,,,290.8213493999792,0.6161767273389699,290.82880090002436,291.4405048000626,291.42938079999294,,,,,,,,,,,,,294.4299514000304,1.1187392281573376,294.43738730007317,295.5543147000717,295.546612199978,290.3295371000422,290.3368801000761,290.82880090002436,290.8213264000369,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,291.4294009000296,291.4405048000626,291.4405048000626,291.4405048000626,294.43738730007317,294.43738730007317,294.43738730007317,294.4296345000621,left,0,292.25994300004095,0.15203739993739873,,,,P002,1,2,False,False,False,False,2025-02-11_15h51.37.847,inversion_effect,2024.1.0,None,2025-02-11 15h52.00.114992 -0800,
stimuli/inverted_faces/faces_stimuli_InvShort.csv,0,0.5,0.5,3,1,0.41,stimuli/inverted_faces/F9.png,stimuli/inverted_faces/F9.png,stimuli/inverted_faces/F9morph.png,1,faces,short,inverted,0,1,,,,,,,,,,,,,0,1,1,1,,,,,0,17,17,2,295.5543147000717,,,,,,,,,,,,295.54699080006685,295.5543147000717,295.5543147000717,295.54731270007323,,inverted,,,,296.03853740007617,0.5002122478183519,296.04610730009153,296.5388429000741,296.5298064000672,,,,,,,,,,,,,299.52279650000855,1.0230761817115155,299.52997200004756,300.5473647000035,300.5390613999916,295.54732690006495,295.5543147000717,296.04610730009153,296.03851340000983,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,296.52982460008934,296.5388429000741,296.5388429000741,296.5388429000741,299.52997200004756,299.52997200004756,299.52997200004756,299.52238820004277,right,0,297.21171120007057,0.16017619997728616,,,,P002,1,2,False,False,False,False,2025-02-11_15h51.37.847,inversion_effect,2024.1.0,None,2025-02-11 15h52.00.114992 -0800,
stimuli/inverted_faces/faces_stimuli_InvShort.csv,0,0.5,0.5,3,1,0.41,stimuli/inverted_faces/M126.png,stimuli/inverted_faces/M126morph.png,stimuli/inverted_faces/M126.png,2,faces,short,inverted,0,1,,,,,,,,,,,,,0,1,1,1,,,,,0,18,18,22,300.5473647000035,,,,,,,,,,,,300.5394193000393,300.5473647000035,300.5473647000035,300.53969700005837,,inverted,,,,301.03095960000064,0.5456187291247495,301.0385595000116,301.58187980006915,301.57278250006493,,,,,,,,,,,,,304.5651820000494,1.2498387808458256,304.5723123999778,305.8138748999918,305.80608870007563,300.5397093000356,300.5473647000035,301.0385595000116,301.03093760006595,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,301.5728066000156,301.58187980006915,301.58187980006915,301.58187980006915,304.5723123999778,304.5723123999778,304.5723123999778,304.56476710003335,right,0,302.17173589998856,0.1681971000507474,,,,P002,1,2,False,False,False,False,2025-02-11_15h51.37.847,inversion_effect,2024.1.0,None,2025-02-11 15h52.00.114992 -0800,
stimuli/inverted_faces/faces_stimuli_InvShort.csv,0,0.5,0.5,3,1,0.41,stimuli/inverted_faces/M129.png,stimuli/inverted_faces/M129.png,stimuli/inverted_faces/M129morph.png,1,faces,short,inverted,0,1,,,,,,,,,,,,,0,1,1,1,,,,,0,19,19,7,305.8138748999918,,,,,,,,,,,,305.8063360999804,305.8138748999918,305.8138748999918,305.8066339000361,,inverted,,,,306.2989675999852,0.5008767709150654,306.30601160007063,306.79878820001613,306.7900108000031,,,,,,,,,,,,,309.78243750007823,1.1082119693158223,309.78987400000915,310.88979819999076,310.88246130000334,305.8066487000324,305.8138748999918,306.30601160007063,306.29893869999796,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,306.7900297000306,306.79878820001613,306.79878820001613,306.79878820001613,309.78987400000915,309.78987400000915,309.78987400000915,309.78212620003615,right,0,307.5239243999822,0.15195430000312626,,,,P002,1,2,False,False,False,False,2025-02-11_15h51.37.847,inversion_effect,2024.1.0,None,2025-02-11 15h52.00.114992 -0800,
stimuli/inverted_faces/faces_stimuli_InvShort.csv,0,0.5,0.5,3,1,0.41,stimuli/inverted_faces/M122.png,stimuli/inverted_faces/M122morph.png,stimuli/inverted_faces/M122.png,2,faces,short,inverted,0,1,,,,,,,,,,,,,0,1,1,1,,,,,0,20,20,20,310.88979819999076,,,,,,,,,,,,310.8827913000714,310.88979819999076,310.88979819999076,310.88310009997804,,inverted,,,,311.3746099000564,0.6053646399078907,311.38187889999244,311.98393370001577,311.9740153000457,,,,,,,,,,,,,314.97513470007107,1.1074807033055307,314.98210530006327,316.0822834999999,316.07467400003225,310.88311280007474,310.88979819999076,311.38187889999244,311.3745838000905,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,311.9740358000854,311.98393370001577,311.98393370001577,311.98393370001577,314.98210530006327,314.98210530006327,314.98210530006327,314.9747286000056,right,0,312.54032420006115,0.16796939994674176,,,,P002,1,2,False,False,False,False,2025-02-11_15h51.37.847,inversion_effect,2024.1.0,None,2025-02-11 15h52.00.114992 -0800,
stimuli/inverted_faces/faces_stimuli_InvShort.csv,0,0.5,0.5,3,1,0.41,stimuli/inverted_faces/F16.png,stimuli/inverted_faces/F16.png,stimuli/inverted_faces/F16morph.png,1,faces,short,inverted,0,1,,,,,,,,,,,,,0,1,1,1,,,,,0,21,21,0,316.0822834999999,,,,,,,,,,,,316.07503359997645,316.0822834999999,316.0822834999999,316.0754015999846,,inverted,,,,316.56626120000146,0.5841504393146544,316.57395270001143,317.151907499996,317.1416191000026,,,,,,,,,,,,,320.142079000012,1.1423785478364232,320.1495047999779,321.28333050000947,321.2755378000438,316.07541599997785,316.0822834999999,316.57395270001143,316.5662431999808,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,317.14164400007576,317.151907499996,317.151907499996,317.151907499996,320.1495047999779,320.1495047999779,320.1495047999779,320.14175339997746,right,0,317.83623540005647,0.16733620001468807,,,,P002,1,2,False,False,False,False,2025-02-11_15h51.37.847,inversion_effect,2024.1.0,None,2025-02-11 15h52.00.114992 -0800,
stimuli/inverted_faces/faces_stimuli_InvShort.csv,0,0.5,0.5,3,1,0.41,stimuli/inverted_faces/M128.png,stimuli/inverted_faces/M128.png,stimuli/inverted_faces/M128morph.png,1,faces,short,inverted,0,1,,,,,,,,,,,,,0,1,1,1,,,,,0,22,22,6,321.28333050000947,,,,,,,,,,,,321.2759340000339,321.28333050000947,321.28333050000947,321.2762842000229,,inverted,,,,321.7672263000859,0.5267269317715236,321.77485859999433,322.30112110008486,322.29190660000313,,,,,,,,,,,,,325.28458380000666,1.0635648532676585,325.2919334000908,326.3502823000308,326.34251009998843,321.27630070003215,321.28333050000947,321.77485859999433,321.7672040000325,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,322.2919258000329,322.30112110008486,322.30112110008486,322.30112110008486,325.2919334000908,325.2919334000908,325.2919334000908,325.2842481000116,right,0,323.1722457000287,0.1362203999888152,,,,P002,1,2,False,False,False,False,2025-02-11_15h51.37.847,inversion_effect,2024.1.0,None,2025-02-11 15h52.00.114992 -0800,
stimuli/inverted_faces/faces_stimuli_InvShort.csv,0,0.5,0.5,3,1,0.41,stimuli/inverted_faces/M119.png,stimuli/inverted_faces/M119.png,stimuli/inverted_faces/M119morph.png,1,faces,short,inverted,0,1,,,,,,,,,,,,,0,1,1,1,,,,,0,23,23,3,326.3502823000308,,,,,,,,,,,,326.3428043000167,326.3502823000308,326.3502823000308,326.34307429997716,,inverted,,,,326.83456280000973,0.6316307183923326,326.8422874000389,327.4679448000388,327.4592367000878,,,,,,,,,,,,,330.4520715000108,1.2275762572573472,330.45940180006437,331.6847539000446,331.676784100011,326.3430864000693,326.3502823000308,326.8422874000389,326.8345417000819,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,327.45924920006655,327.4679448000388,327.4679448000388,327.4679448000388,330.45940180006437,330.45940180006437,330.45940180006437,330.4516982000787,left,0,328.82812100008596,0.12798150000162423,,,,P002,1,2,False,False,False,False,2025-02-11_15h51.37.847,inversion_effect,2024.1.0,None,2025-02-11 15h52.00.114992 -0800,
stimuli/inverted_faces/faces_stimuli_InvShort.csv,0,0.5,0.5,3,1,0.41,stimuli/inverted_faces/M35.png,stimuli/inverted_faces/M35.png,stimuli/inverted_faces/M35morph.png,1,faces,short,inverted,0,1,,,,,,,,,,,,,0,1,1,1,,,,,0,24,24,12,331.6847539000446,,,,,,,,,,,,331.67714070004877,331.6847539000446,331.6847539000446,331.6774209000869,,inverted,,,,332.1689561000094,0.6145473052321794,332.17638760001864,332.7859361000592,332.7769688999979,,,,,,,,,,,,,335.7694089000579,1.222449134176352,335.7768242000602,336.99358290003147,336.98576790001243,331.6774338000687,331.6847539000446,332.17638760001864,332.1689326000633,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,332.77698680001777,332.7859361000592,332.7859361000592,332.7859361000592,335.7768242000602,335.7768242000602,335.7768242000602,335.7690771999769,left,0,334.03559179999866,0.15203260001726449,,,,P002,1,2,False,False,False,False,2025-02-11_15h51.37.847,inversion_effect,2024.1.0,None,2025-02-11 15h52.00.114992 -0800,
stimuli/inverted_faces/faces_stimuli_InvShort.csv,0,0.5,0.5,3,1,0.41,stimuli/inverted_faces/F18.png,stimuli/inverted_faces/F18morph.png,stimuli/inverted_faces/F18.png,2,faces,short,inverted,0,1,,,,,,,,,,,,,0,1,1,1,,,,,0,25,25,18,336.99358290003147,,,,,,,,,,,,336.98604880005587,336.99358290003147,336.99358290003147,336.98627450002823,,inverted,,,,337.47753370006103,0.6110544971922738,337.48537070001476,338.09467460005544,338.08577020000666,,,,,,,,,,,,,341.0784152999986,1.237585663047582,341.0858738999814,342.32033330004197,342.31189580005594,336.9862843999872,336.99358290003147,337.48537070001476,337.477516700048,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,338.08578580000903,338.09467460005544,338.09467460005544,338.09467460005544,341.0858738999814,341.0858738999814,341.0858738999814,341.07809299998917,left,0,339.04386430000886,0.12812260002829134,,,,P002,1,2,False,False,False,False,2025-02-11_15h51.37.847,inversion_effect,2024.1.0,None,2025-02-11 15h52.00.114992 -0800,
stimuli/inverted_faces/faces_stimuli_InvShort.csv,0,0.5,0.5,3,1,0.41,stimuli/inverted_faces/F15.png,stimuli/inverted_faces/F15morph.png,stimuli/inverted_faces/F15.png,2,faces,short,inverted,0,1,,,,,,,,,,,,,0,1,1,1,,,,,0,26,26,17,342.32033330004197,,,,,,,,,,,,342.31225690001156,342.32033330004197,342.32033330004197,342.31261680007447,,inverted,,,,342.80375800002366,0.6237630512246284,342.8114917000057,343.429923000047,343.42048600001726,,,,,,,,,,,,,346.4211759000318,1.177832889626042,346.4286626999965,347.6040408000117,347.59600780007895,342.31263190007303,342.32033330004197,342.8114917000057,342.803737899987,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,343.42050800006837,343.429923000047,343.429923000047,343.429923000047,346.4286626999965,346.4286626999965,346.4286626999965,346.42084360006265,right,0,344.8598629999906,0.15195710002444685,,,,P002,1,2,False,False,False,False,2025-02-11_15h51.37.847,inversion_effect,2024.1.0,None,2025-02-11 15h52.00.114992 -0800,
stimuli/inverted_faces/faces_stimuli_InvShort.csv,0,0.5,0.5,3,1,0.41,stimuli/inverted_faces/M31.png,stimuli/inverted_faces/M31.png,stimuli/inverted_faces/M31morph.png,1,faces,short,inverted,0,1,,,,,,,,,,,,,0,1,1,1,,,,,0,27,27,11,347.6040408000117,,,,,,,,,,,,347.59635170002,347.6040408000117,347.6040408000117,347.59666000003926,,inverted,,,,348.0879999999888,0.6562646692246685,348.0957078000065,348.74726329999976,348.73776619997807,,,,,,,,,,,,,351.73886560008395,1.0086586142589768,351.7459264000645,352.78021450003143,352.7385292000836,347.5966739000287,347.6040408000117,348.0957078000065,348.08797490003053,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,348.73778670001775,348.74726329999976,348.74726329999976,348.74726329999976,351.7459264000645,351.7459264000645,351.7459264000645,351.7384769000346,right,0,349.82013570005074,0.11994380003307015,,,,P002,1,2,False,False,False,False,2025-02-11_15h51.37.847,inversion_effect,2024.1.0,None,2025-02-11 15h52.00.114992 -0800,
stimuli/inverted_faces/faces_stimuli_InvLong.csv,0,5.0,0.5,3,1,0.41,stimuli/inverted_faces/F9.png,stimuli/inverted_faces/F9morph.png,stimuli/inverted_faces/F9.png,2,faces,long,inverted,0,1,,,,,,,,,,,,,0,2,2,2,,,,,0,0,0,23,354.8205436000135,,,,,,,,,,,,354.8150743000442,354.8205436000135,354.8205436000135,354.8154169000918,,inverted,,,,359.8064264000859,0.6592634790877265,359.8143622999778,360.47397789999377,360.464496999979,,,,,,,,,,,,,363.4652588000754,1.26467388587946,363.4725745000178,364.7309983000159,364.7232887999853,354.8154265000485,354.8205436000135,359.8143622999778,359.8064026000211,,,,,,,,,,,,,,,,,,,,,,,,,,,,,352.7769061999861,352.78021450003143,354.7465594999958,360.46452000003774,360.47397789999377,360.47397789999377,360.47397789999377,363.4725745000178,363.4725745000178,363.4725745000178,363.4648306000745,right,0,361.69205499999225,0.13599790004082024,,,,P002,1,2,False,False,False,False,2025-02-11_15h51.37.847,inversion_effect,2024.1.0,None,2025-02-11 15h52.00.114992 -0800,
stimuli/inverted_faces/faces_stimuli_InvLong.csv,0,5.0,0.5,3,1,0.41,stimuli/inverted_faces/M35.png,stimuli/inverted_faces/M35.png,stimuli/inverted_faces/M35morph.png,1,faces,long,inverted,0,1,,,,,,,,,,,,,0,2,2,2,,,,,0,1,1,5,364.7309983000159,,,,,,,,,,,,364.72354700008873,364.7309983000159,364.7309983000159,364.7238021000521,,inverted,,,,369.71601490001194,0.6577159781166674,369.7236937000416,370.37478359998204,370.3659631999908,,,,,,,,,,,,,373.35833710001316,1.2206144958481784,373.36576720001176,374.58226809999906,374.5747241000645,364.72381340002175,364.7309983000159,369.7236937000416,369.7159952999791,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,370.3659823000198,370.37478359998204,370.37478359998204,370.37478359998204,373.36576720001176,373.36576720001176,373.36576720001176,373.3580521000549,right,0,371.59559410007205,0.1365595000097528,,,,P002,1,2,False,False,False,False,2025-02-11_15h51.37.847,inversion_effect,2024.1.0,None,2025-02-11 15h52.00.114992 -0800,
stimuli/inverted_faces/faces_stimuli_InvLong.csv,0,5.0,0.5,3,1,0.41,stimuli/inverted_faces/M122.png,stimuli/inverted_faces/M122morph.png,stimuli/inverted_faces/M122.png,2,faces,long,inverted,0,1,,,,,,,,,,,,,0,2,2,2,,,,,0,2,2,19,374.58226809999906,,,,,,,,,,,,374.57500620000064,374.58226809999906,374.58226809999906,374.5752807999961,,inverted,,,,379.56731810001656,0.5023615077150659,379.5750244000228,380.07655540003907,380.0675211000489,,,,,,,,,,,,,383.0678275000537,1.2238580284907832,383.075515500037,384.2922016000375,384.28460450004786,374.5752928000875,374.58226809999906,379.5750244000228,379.56730110000353,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,380.06753750005737,380.07655540003907,380.07655540003907,380.07655540003907,383.075515500037,383.075515500037,383.075515500037,383.0675710000796,right,0,381.25154840003233,0.13604280003346503,,,,P002,1,2,False,False,False,False,2025-02-11_15h51.37.847,inversion_effect,2024.1.0,None,2025-02-11 15h52.00.114992 -0800,
stimuli/inverted_faces/faces_stimuli_InvLong.csv,0,5.0,0.5,3,1,0.41,stimuli/inverted_faces/M125.png,stimuli/inverted_faces/M125morph.png,stimuli/inverted_faces/M125.png,2,faces,long,inverted,0,1,,,,,,,,,,,,,0,2,2,2,,,,,0,3,3,24,384.2922016000375,,,,,,,,,,,,384.2849045000039,384.2922016000375,384.2922016000375,384.28518880007323,,inverted,,,,389.27753329998814,0.6457257935627414,389.2851000999799,389.92858930001967,389.9190358000342,,,,,,,,,,,,,392.9197442000732,1.2523322775790697,392.9270659000613,394.17767660005484,394.16954430006444,384.28520140005276,384.2922016000375,389.2851000999799,389.2775109000504,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,389.9190557000693,389.92858930001967,389.92858930001967,389.92858930001967,392.9270659000613,392.9270659000613,392.9270659000613,392.91939729999285,right,0,391.2519200000679,0.1440113999415189,,,,P002,1,2,False,False,False,False,2025-02-11_15h51.37.847,inversion_effect,2024.1.0,None,2025-02-11 15h52.00.114992 -0800,
stimuli/inverted_faces/faces_stimuli_InvLong.csv,0,5.0,0.5,3,1,0.41,stimuli/inverted_faces/M21.png,stimuli/inverted_faces/M21.png,stimuli/inverted_faces/M21morph.png,1,faces,long,inverted,0,1,,,,,,,,,,,,,0,2,2,2,,,,,0,4,4,4,394.17767660005484,,,,,,,,,,,,394.16992490005214,394.17767660005484,394.17767660005484,394.17024570005015,,inverted,,,,399.1621699000243,0.6234082853284312,399.1697891000658,399.78782800002955,399.7787375000771,,,,,,,,,,,,,402.7714208000107,1.099304196915792,402.77858270006254,403.8707164999796,403.8627199000912,394.17025990004186,394.17767660005484,399.1697891000658,399.1621435000561,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,399.77875990001485,399.78782800002955,399.78782800002955,399.78782800002955,402.77858270006254,402.77858270006254,402.77858270006254,402.77107630006503,right,0,401.15598240005784,0.17580560001078993,,,,P002,1,2,False,False,False,False,2025-02-11_15h51.37.847,inversion_effect,2024.1.0,None,2025-02-11 15h52.00.114992 -0800,
stimuli/inverted_faces/faces_stimuli_InvLong.csv,0,5.0,0.5,3,1,0.41,stimuli/inverted_faces/M31.png,stimuli/inverted_faces/M31morph.png,stimuli/inverted_faces/M31.png,2,faces,long,inverted,0,1,,,,,,,,,,,,,0,2,2,2,,,,,0,5,5,27,403.8707164999796,,,,,,,,,,,,403.8630789000308,403.8707164999796,403.8707164999796,403.86340090003796,,inverted,,,,408.8554313000059,0.6377131590542648,408.8628976000473,409.4971946000587,409.4882991000777,,,,,,,,,,,,,412.48059100005776,1.039929975375343,412.48812870006077,413.52146690001246,413.5140044,403.8634147000266,403.8707164999796,408.8628976000473,408.8554101000773,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,409.48831679997966,409.4971946000587,409.4971946000587,409.4971946000587,412.48812870006077,412.48812870006077,412.48812870006077,412.4803357999772,right,0,410.5082156000426,0.17598569998517632,,,,P002,1,2,False,False,False,False,2025-02-11_15h51.37.847,inversion_effect,2024.1.0,None,2025-02-11 15h52.00.114992 -0800,
