block_list,fix_dur,target_dur,isi_dur,probe_dur,iti_dur,stim_size,target_list,probe_L,probe_R,correct_resp,condStim,condDur,condOrient,upright_flag,inverted_flag,blocks_practice.thisRepN,blocks_practice.thisTrialN,blocks_practice.thisN,blocks_practice.thisIndex,trials_practice_up.thisRepN,trials_practice_up.thisTrialN,trials_practice_up.thisN,trials_practice_up.thisIndex,trials_practice_inv.thisRepN,trials_practice_inv.thisTrialN,trials_practice_inv.thisN,trials_practice_inv.thisIndex,blocks_order.thisRepN,blocks_order.thisTrialN,blocks_order.thisN,blocks_order.thisIndex,trials_upright.thisRepN,trials_upright.thisTrialN,trials_upright.thisN,trials_upright.thisIndex,trials_inverted.thisRepN,trials_inverted.thisTrialN,trials_inverted.thisN,trials_inverted.thisIndex,thisRow.t,notes,Start.started,Start.stopped,instrPractice.started,key_resp_practice.started,instrPractice.stopped,key_resp_practice.keys,key_resp_practice.rt,key_resp_practice.duration,getReady.started,getReady.stopped,Fixation.started,text_fixation.started,text_fixation.stopped,Fixation.stopped,EncodingUpright.started,orient,image_target_upright.started,image_target_upright.stopped,EncodingUpright.stopped,ISI.started,isi_jittered,text_isi.started,text_isi.stopped,ISI.stopped,ProbeUpPractice.started,image_probePrac_up_left.started,image_probePrace_up_right.started,key_resp_up_prac.started,image_probePrac_up_left.stopped,image_probePrace_up_right.stopped,key_resp_up_prac.stopped,ProbeUpPractice.stopped,key_resp_up_prac.keys,key_resp_up_prac.corr,key_resp_up_prac.rt,key_resp_up_prac.duration,ITI.started,iti_jittered,text_iti.started,text_iti.stopped,ITI.stopped,EncodingInverted.started,image_target_inverted.started,image_target_inverted.stopped,EncodingInverted.stopped,ProbeInvPractice.started,image_probePrac_inv_left.started,image_probePrace_inv_right.started,key_resp_inv_prac.started,image_probePrac_inv_left.stopped,image_probePrace_inv_right.stopped,key_resp_inv_prac.stopped,ProbeInvPractice.stopped,key_resp_inv_prac.keys,key_resp_inv_prac.corr,key_resp_inv_prac.rt,key_resp_inv_prac.duration,FB_Practice.started,key_resp_endPractice.started,FB_Practice.stopped,key_resp_endPractice.keys,key_resp_endPractice.rt,key_resp_endPractice.duration,ProbeUpright.started,image_probe_upright_left.started,image_probe_upright_right.started,key_resp_upright.started,image_probe_upright_left.stopped,image_probe_upright_right.stopped,key_resp_upright.stopped,ProbeUpright.stopped,key_resp_upright.keys,key_resp_upright.corr,key_resp_upright.rt,key_resp_upright.duration,IBI.started,text_ibi.started,IBI.stopped,ProbeInverted.started,image_probe_inverted_left.started,image_probe_inverted_right.started,key_resp_inverted.started,image_probe_inverted_left.stopped,image_probe_inverted_right.stopped,key_resp_inverted.stopped,ProbeInverted.stopped,key_resp_inverted.keys,key_resp_inverted.corr,key_resp_inverted.rt,key_resp_inverted.duration,ThankYou.started,text_thanks.started,ThankYou.stopped,participant,session,order,EEG,EyeLink,EyeTribe,Calibrate,date,expName,psychopyVersion,frameRate,expStart,
stimuli/inverted_faces/faces_stimuli_UpShort.csv,0,0.5,0.5,3,1,0.41,stimuli/inverted_faces/F18.png,stimuli/inverted_faces/F18.png,stimuli/inverted_faces/F18morph.png,1,faces,short,upright,1,0,,,,,,,,,,,,,0,0,0,0,0,14,14,5,,,,,131.7186422003433,,,,,,,,,,,,131.68518150039017,131.7186422003433,131.7186422003433,131.68549409974366,131.68551020044833,upright,131.7186422003433,132.2095485003665,132.20160659961402,132.20162250008434,0.5663424733645218,132.2095485003665,132.7708141002804,132.76002900023013,,,,,,,,,,,,,135.76112409960479,1.1133808717502927,135.76826579961926,136.87699120026082,136.86888070032,,,,,,,,,,,,,,,,,,,,,,,132.76004960015416,132.7708141002804,132.7708141002804,132.7708141002804,135.76826579961926,135.76826579961926,135.76826579961926,135.76070840004832,left,0,133.66790209989995,0.103935900144279,,,,,,,,,,,,,,,,,,,101,1,1,False,False,False,False,2025-02-04_10h32.07.219,inversion_effect,2024.1.0,None,2025-02-04 10h32.27.121280 -0800,
stimuli/inverted_faces/faces_stimuli_UpShort.csv,0,0.5,0.5,3,1,0.41,stimuli/inverted_faces/M127.png,stimuli/inverted_faces/M127morph.png,stimuli/inverted_faces/M127.png,2,faces,short,upright,1,0,,,,,,,,,,,,,0,0,0,0,0,15,15,20,,,,,136.87699120026082,,,,,,,,,,,,136.8692079000175,136.87699120026082,136.87699120026082,136.86949529964477,136.86951010022312,upright,136.87699120026082,137.36852740030736,137.36088590044528,137.3609090000391,0.552057306724774,137.36852740030736,137.9211446000263,137.91064369957894,,,,,,,,,,,,,140.91206089966,1.0931774159304057,140.91904450021684,142.0110710998997,142.0029648002237,,,,,,,,,,,,,,,,,,,,,,,137.91066179983318,137.9211446000263,137.9211446000263,137.9211446000263,140.91904450021684,140.91904450021684,140.91904450021684,140.9116187999025,right,0,138.70870890002698,0.11070420034229755,,,,,,,,,,,,,,,,,,,101,1,1,False,False,False,False,2025-02-04_10h32.07.219,inversion_effect,2024.1.0,None,2025-02-04 10h32.27.121280 -0800,
stimuli/inverted_faces/faces_stimuli_UpShort.csv,0,0.5,0.5,3,1,0.41,stimuli/inverted_faces/F9.png,stimuli/inverted_faces/F9morph.png,stimuli/inverted_faces/F9.png,2,faces,short,upright,1,0,,,,,,,,,,,,,0,0,0,0,0,16,16,16,,,,,142.0110710998997,,,,,,,,,,,,142.00326959975064,142.0110710998997,142.0110710998997,142.0035469001159,142.00356130022556,upright,142.0110710998997,142.50283390004188,142.49498169962317,142.49500610027462,0.5257560114853866,142.50283390004188,143.0228779995814,143.01154839992523,,,,,,,,,,,,,146.0127696003765,1.2864479628110648,146.0197869995609,147.30599560029805,147.29573990032077,,,,,,,,,,,,,,,,,,,,,,,143.01156780030578,143.0228779995814,143.0228779995814,143.0228779995814,146.0197869995609,146.0197869995609,146.0197869995609,146.01233199983835,right,0,143.8437186004594,0.12794959917664528,,,,,,,,,,,,,,,,,,,101,1,1,False,False,False,False,2025-02-04_10h32.07.219,inversion_effect,2024.1.0,None,2025-02-04 10h32.27.121280 -0800,
stimuli/inverted_faces/faces_stimuli_UpShort.csv,0,0.5,0.5,3,1,0.41,stimuli/inverted_faces/F21.png,stimuli/inverted_faces/F21morph.png,stimuli/inverted_faces/F21.png,2,faces,short,upright,1,0,,,,,,,,,,,,,0,0,0,0,0,17,17,15,,,,,147.30599560029805,,,,,,,,,,,,147.29621259961277,147.30599560029805,147.30599560029805,147.29663459956646,147.29665329959244,upright,147.30599560029805,147.80357339978218,147.79595430009067,147.79598399996758,0.5093242184566228,147.80357339978218,148.30774530023336,148.29580929968506,,,,,,,,,,,,,151.2966334996745,1.002419531487828,151.3039816999808,152.30470270011574,152.29629470035434,,,,,,,,,,,,,,,,,,,,,,,148.2958378000185,148.30774530023336,148.30774530023336,148.30774530023336,151.3039816999808,151.3039816999808,151.3039816999808,151.29628510028124,right,0,149.38769809994847,0.14335750043392181,,,,,,,,,,,,,,,,,,,101,1,1,False,False,False,False,2025-02-04_10h32.07.219,inversion_effect,2024.1.0,None,2025-02-04 10h32.27.121280 -0800,
stimuli/inverted_faces/faces_stimuli_UpShort.csv,0,0.5,0.5,3,1,0.41,stimuli/inverted_faces/M28.png,stimuli/inverted_faces/M28morph.png,stimuli/inverted_faces/M28.png,2,faces,short,upright,1,0,,,,,,,,,,,,,0,0,0,0,0,18,18,26,,,,,152.30470270011574,,,,,,,,,,,,152.29668769985437,152.30470270011574,152.30470270011574,152.29704810027033,152.29706420004368,upright,152.30470270011574,152.79588370025158,152.78842039965093,152.78844629973173,0.5517537305594632,152.79588370025158,153.35012739989907,153.3381334003061,,,,,,,,,,,,,156.3394513996318,1.1815678843119157,156.34639570023865,157.52163679990917,157.5137595999986,,,,,,,,,,,,,,,,,,,,,,,153.3381564002484,153.35012739989907,153.35012739989907,153.35012739989907,156.34639570023865,156.34639570023865,156.34639570023865,156.33895760029554,left,0,154.51568679977208,0.15188590064644814,,,,,,,,,,,,,,,,,,,101,1,1,False,False,False,False,2025-02-04_10h32.07.219,inversion_effect,2024.1.0,None,2025-02-04 10h32.27.121280 -0800,
stimuli/inverted_faces/faces_stimuli_UpShort.csv,0,0.5,0.5,3,1,0.41,stimuli/inverted_faces/F10.png,stimuli/inverted_faces/F10.png,stimuli/inverted_faces/F10morph.png,1,faces,short,upright,1,0,,,,,,,,,,,,,0,0,0,0,0,19,19,0,,,,,157.52163679990917,,,,,,,,,,,,157.51413870044053,157.52163679990917,157.52163679990917,157.5145068001002,157.51452490035444,upright,157.52163679990917,158.01348139997572,158.0058180000633,158.0058455998078,0.5968695298907594,158.01348139997572,158.60613450035453,158.59735010005534,,,,,,,,,,,,,161.59010390006006,1.278466023438289,161.5971518997103,162.8749749995768,162.86477200035006,,,,,,,,,,,,,,,,,,,,,,,158.5973746003583,158.60613450035453,158.60613450035453,158.60613450035453,161.5971518997103,161.5971518997103,161.5971518997103,161.5896523995325,left,0,159.38788050040603,0.11185320001095533,,,,,,,,,,,,,,,,,,,101,1,1,False,False,False,False,2025-02-04_10h32.07.219,inversion_effect,2024.1.0,None,2025-02-04 10h32.27.121280 -0800,
stimuli/inverted_faces/faces_stimuli_UpShort.csv,0,0.5,0.5,3,1,0.41,stimuli/inverted_faces/M122.png,stimuli/inverted_faces/M122.png,stimuli/inverted_faces/M122morph.png,1,faces,short,upright,1,0,,,,,,,,,,,,,0,0,0,0,0,20,20,8,,,,,162.8749749995768,,,,,,,,,,,,162.86530349962413,162.8749749995768,162.8749749995768,162.86576190032065,162.86578109953552,upright,162.8749749995768,163.3724167002365,163.36491939984262,163.36494820006192,0.669228850118762,163.3724167002365,164.04240099992603,164.031395399943,,,,,,,,,,,,,167.03290720004588,1.0298269125487252,167.03982280008495,168.06757559999824,168.0577149996534,,,,,,,,,,,,,,,,,,,,,,,164.03141830023378,164.04240099992603,164.04240099992603,164.04240099992603,167.03982280008495,167.03982280008495,167.03982280008495,167.0323644001037,left,0,164.69916290044785,0.14397139940410852,,,,,,,,,,,,,,,,,,,101,1,1,False,False,False,False,2025-02-04_10h32.07.219,inversion_effect,2024.1.0,None,2025-02-04 10h32.27.121280 -0800,
stimuli/inverted_faces/faces_stimuli_UpShort.csv,0,0.5,0.5,3,1,0.41,stimuli/inverted_faces/M126.png,stimuli/inverted_faces/M126.png,stimuli/inverted_faces/M126morph.png,1,faces,short,upright,1,0,,,,,,,,,,,,,0,0,0,0,0,21,21,9,,,,,168.06757559999824,,,,,,,,,,,,168.05819190014154,168.06757559999824,168.06757559999824,168.05869979970157,168.05872850026935,upright,168.06757559999824,168.56500879954547,168.5576151004061,168.55765660014004,0.6395249483486791,168.56500879954547,169.20195689983666,169.19080279953778,,,,,,,,,,,,,172.19205449987203,1.2036895899830091,172.1988890999928,173.40152749978006,173.39162879996002,,,,,,,,,,,,,,,,,,,,,,,169.19083280023187,169.20195689983666,169.20195689983666,169.20195689983666,172.1988890999928,172.1988890999928,172.1988890999928,172.19152969960123,left,0,169.7556520998478,0.13599990028887987,,,,,,,,,,,,,,,,,,,101,1,1,False,False,False,False,2025-02-04_10h32.07.219,inversion_effect,2024.1.0,None,2025-02-04 10h32.27.121280 -0800,
stimuli/inverted_faces/faces_stimuli_UpShort.csv,0,0.5,0.5,3,1,0.41,stimuli/inverted_faces/M32.png,stimuli/inverted_faces/M32.png,stimuli/inverted_faces/M32morph.png,1,faces,short,upright,1,0,,,,,,,,,,,,,0,0,0,0,0,22,22,12,,,,,173.40152749978006,,,,,,,,,,,,173.39208700042218,173.40152749978006,173.40152749978006,173.39263250026852,173.39266030024737,upright,173.40152749978006,173.8992510996759,173.89185670018196,173.89189630001783,0.6638382360268285,173.8992510996759,174.5615744004026,174.54990489967167,,,,,,,,,,,,,177.55128169991076,1.0187122560960873,177.55812819954008,178.57657629996538,178.56700900010765,,,,,,,,,,,,,,,,,,,,,,,174.54993660002947,174.5615744004026,174.5615744004026,174.5615744004026,177.55812819954008,177.55812819954008,177.55812819954008,177.55071379989386,left,0,175.27558939997107,0.11163709964603186,,,,,,,,,,,,,,,,,,,101,1,1,False,False,False,False,2025-02-04_10h32.07.219,inversion_effect,2024.1.0,None,2025-02-04 10h32.27.121280 -0800,
stimuli/inverted_faces/faces_stimuli_UpShort.csv,0,0.5,0.5,3,1,0.41,stimuli/inverted_faces/F13.png,stimuli/inverted_faces/F13.png,stimuli/inverted_faces/F13morph.png,1,faces,short,upright,1,0,,,,,,,,,,,,,0,0,0,0,0,23,23,3,,,,,178.57657629996538,,,,,,,,,,,,178.56738500017673,178.57657629996538,178.57657629996538,178.5677584996447,178.56777790002525,upright,178.57657629996538,179.07502999994904,179.0675307996571,179.06756149977446,0.6364441401711947,179.07502999994904,179.71227409970015,179.70040540024638,,,,,,,,,,,,,182.70184990018606,1.1224824639892002,182.70873439963907,183.82732949964702,183.81808310002089,,,,,,,,,,,,,,,,,,,,,,,179.70042940042913,179.71227409970015,179.71227409970015,179.71227409970015,182.70873439963907,182.70873439963907,182.70873439963907,182.70126289967448,left,0,180.2437110999599,0.12798810005187988,,,,,,,,,,,,,,,,,,,101,1,1,False,False,False,False,2025-02-04_10h32.07.219,inversion_effect,2024.1.0,None,2025-02-04 10h32.27.121280 -0800,
stimuli/inverted_faces/faces_stimuli_UpShort.csv,0,0.5,0.5,3,1,0.41,stimuli/inverted_faces/M119.png,stimuli/inverted_faces/M119morph.png,stimuli/inverted_faces/M119.png,2,faces,short,upright,1,0,,,,,,,,,,,,,0,0,0,0,0,24,24,17,,,,,183.82732949964702,,,,,,,,,,,,183.81855040043592,183.82732949964702,183.82732949964702,183.8190551996231,183.81908170040697,upright,183.82732949964702,184.3256804002449,184.3183460002765,184.31837460026145,0.5540966533329169,184.3256804002449,184.87917419988662,184.8682337999344,,,,,,,,,,,,,187.86933439970016,1.2330399260963198,187.87605750001967,189.10319670010358,189.09363279957324,,,,,,,,,,,,,,,,,,,,,,,184.86826379969716,184.87917419988662,184.87917419988662,184.87917419988662,187.87605750001967,187.87605750001967,187.87605750001967,187.8688088003546,left,0,185.4831456001848,0.12785749975591898,,,,,,,,,,,,,,,,,,,101,1,1,False,False,False,False,2025-02-04_10h32.07.219,inversion_effect,2024.1.0,None,2025-02-04 10h32.27.121280 -0800,
stimuli/inverted_faces/faces_stimuli_UpShort.csv,0,0.5,0.5,3,1,0.41,stimuli/inverted_faces/M25.png,stimuli/inverted_faces/M25morph.png,stimuli/inverted_faces/M25.png,2,faces,short,upright,1,0,,,,,,,,,,,,,0,0,0,0,0,25,25,25,,,,,189.10319670010358,,,,,,,,,,,,189.09398640040308,189.10319670010358,189.10319670010358,189.09438070002943,189.09439830016345,upright,189.10319670010358,189.60150580015033,189.59401270002127,189.5940400995314,0.5091918022180644,189.60150580015033,190.10446489974856,190.09379110019654,,,,,,,,,,,,,193.09512820001692,1.1143901206417408,193.10207740031183,194.21181569993496,194.2025763001293,,,,,,,,,,,,,,,,,,,,,,,190.09382290020585,190.10446489974856,190.10446489974856,190.10446489974856,193.10207740031183,193.10207740031183,193.10207740031183,193.09463439974934,right,0,190.90721630025655,0.12825119961053133,,,,,,,,,,,,,,,,,,,101,1,1,False,False,False,False,2025-02-04_10h32.07.219,inversion_effect,2024.1.0,None,2025-02-04 10h32.27.121280 -0800,
stimuli/inverted_faces/faces_stimuli_UpShort.csv,0,0.5,0.5,3,1,0.41,stimuli/inverted_faces/M121.png,stimuli/inverted_faces/M121.png,stimuli/inverted_faces/M121morph.png,1,faces,short,upright,1,0,,,,,,,,,,,,,0,0,0,0,0,26,26,7,,,,,194.21181569993496,,,,,,,,,,,,194.20300150010735,194.21181569993496,194.21181569993496,194.2033820003271,194.20340059977025,upright,194.21181569993496,194.71058959979564,194.70291990041733,194.70295379962772,0.6366942058860459,194.71058959979564,195.34742330014706,195.33638020046055,,,,,,,,,,,,,198.3375613000244,1.1566587549387455,198.34438129980117,199.49686750024557,199.48689160030335,,,,,,,,,,,,,,,,,,,,,,,195.33641070034355,195.34742330014706,195.34742330014706,195.34742330014706,198.34438129980117,198.34438129980117,198.34438129980117,198.33703910000622,left,0,195.8591635003686,0.1280056992545724,,,,,,,,,,,,,,,,,,,101,1,1,False,False,False,False,2025-02-04_10h32.07.219,inversion_effect,2024.1.0,None,2025-02-04 10h32.27.121280 -0800,
stimuli/inverted_faces/faces_stimuli_UpShort.csv,0,0.5,0.5,3,1,0.41,stimuli/inverted_faces/M22.png,stimuli/inverted_faces/M22morph.png,stimuli/inverted_faces/M22.png,2,faces,short,upright,1,0,,,,,,,,,,,,,0,0,0,0,0,27,27,24,,,,,199.49686750024557,,,,,,,,,,,,199.48737149965018,199.49686750024557,199.49686750024557,199.48785270005465,199.48787439987063,upright,199.49686750024557,199.99469119962305,199.98724559973925,199.98727469984442,0.549939620506951,199.99469119962305,200.54104959964752,200.52861929964274,,,,,,,,,,,,,203.53001820016652,1.0319441731015497,203.5367943001911,204.59105310030282,204.55428070016205,,,,,,,,,,,,,,,,,,,,,,,200.52864789962769,200.54104959964752,200.54104959964752,200.54104959964752,203.5367943001911,203.5367943001911,203.5367943001911,203.5294556003064,right,0,201.1553416000679,0.1536523001268506,,,,,,,,,,,,,,,,,,,101,1,1,False,False,False,False,2025-02-04_10h32.07.219,inversion_effect,2024.1.0,None,2025-02-04 10h32.27.121280 -0800,
stimuli/inverted_faces/faces_stimuli_InvShort.csv,0,0.5,0.5,3,1,0.41,stimuli/inverted_faces/F18.png,stimuli/inverted_faces/F18morph.png,stimuli/inverted_faces/F18.png,2,faces,short,inverted,0,1,,,,,,,,,,,,,0,1,1,1,,,,,0,0,0,18,206.57977619953454,,,,,,,,,,,,206.57560169976205,206.57977619953454,206.57977619953454,206.57587840035558,,inverted,,,,207.06326180044562,0.5712569178757936,207.07063919957727,207.63987720012665,207.6294866995886,,,,,,,,,,,,,210.6306955004111,1.2385339033979552,210.63784850016236,211.87137250043452,211.8633113997057,206.5758881000802,206.57977619953454,207.07063919957727,207.06323099974543,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,204.58874739985913,204.59105310030282,206.5624131001532,207.62950660008937,207.63987720012665,207.63987720012665,207.63987720012665,210.63784850016236,210.63784850016236,210.63784850016236,210.63016580045223,right,0,208.4270975003019,0.12068230006843805,,,,101,1,1,False,False,False,False,2025-02-04_10h32.07.219,inversion_effect,2024.1.0,None,2025-02-04 10h32.27.121280 -0800,
stimuli/inverted_faces/faces_stimuli_InvShort.csv,0,0.5,0.5,3,1,0.41,stimuli/inverted_faces/M25.png,stimuli/inverted_faces/M25.png,stimuli/inverted_faces/M25morph.png,1,faces,short,inverted,0,1,,,,,,,,,,,,,0,1,1,1,,,,,0,1,1,10,211.87137250043452,,,,,,,,,,,,211.86360360030085,211.87137250043452,211.87137250043452,211.86385730002075,,inverted,,,,212.35554799996316,0.6245396761399695,212.36311560031027,212.98009669966996,212.9716600002721,,,,,,,,,,,,,215.96516580041498,1.272734515656384,215.97187469992787,217.23898379970342,217.2309033004567,211.86386930011213,211.87137250043452,212.36311560031027,212.35552029963583,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,212.97167450003326,212.98009669966996,212.98009669966996,212.98009669966996,215.97187469992787,215.97187469992787,215.97187469992787,215.96466809976846,left,0,213.59528299979866,0.12028240039944649,,,,101,1,1,False,False,False,False,2025-02-04_10h32.07.219,inversion_effect,2024.1.0,None,2025-02-04 10h32.27.121280 -0800,
stimuli/inverted_faces/faces_stimuli_InvShort.csv,0,0.5,0.5,3,1,0.41,stimuli/inverted_faces/F16.png,stimuli/inverted_faces/F16.png,stimuli/inverted_faces/F16morph.png,1,faces,short,inverted,0,1,,,,,,,,,,,,,0,1,1,1,,,,,0,2,2,0,217.23898379970342,,,,,,,,,,,,217.231205499731,217.23898379970342,217.23898379970342,217.23152580019087,,inverted,,,,217.72273739986122,0.5206375020271868,217.73055620025843,218.2479945998639,218.23940979968756,,,,,,,,,,,,,221.23170769959688,1.1653350728275162,221.23935839999467,222.3979457002133,222.38989110011607,217.23154130019248,217.23898379970342,217.73055620025843,217.72271540015936,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,218.23943139985204,218.2479945998639,218.2479945998639,218.2479945998639,221.23935839999467,221.23935839999467,221.23935839999467,221.23154219985008,left,0,218.98785699997097,0.1438840003684163,,,,101,1,1,False,False,False,False,2025-02-04_10h32.07.219,inversion_effect,2024.1.0,None,2025-02-04 10h32.27.121280 -0800,
stimuli/inverted_faces/faces_stimuli_InvShort.csv,0,0.5,0.5,3,1,0.41,stimuli/inverted_faces/F12.png,stimuli/inverted_faces/F12morph.png,stimuli/inverted_faces/F12.png,2,faces,short,inverted,0,1,,,,,,,,,,,,,0,1,1,1,,,,,0,3,3,15,222.3979457002133,,,,,,,,,,,,222.39018900040537,222.3979457002133,222.3979457002133,222.3904595002532,,inverted,,,,222.88188030011952,0.5571558271836775,222.88967209961265,223.44034130033106,223.4319435004145,,,,,,,,,,,,,226.42445390019566,1.0394333777290075,226.43199670035392,227.465432099998,227.4574825996533,222.39047299977392,222.3979457002133,222.88967209961265,222.88185819983482,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,223.43196580000222,223.44034130033106,223.44034130033106,223.44034130033106,226.43199670035392,226.43199670035392,226.43199670035392,226.42410330008715,right,0,224.41102430038154,0.1449877992272377,,,,101,1,1,False,False,False,False,2025-02-04_10h32.07.219,inversion_effect,2024.1.0,None,2025-02-04 10h32.27.121280 -0800,
stimuli/inverted_faces/faces_stimuli_InvShort.csv,0,0.5,0.5,3,1,0.41,stimuli/inverted_faces/F15.png,stimuli/inverted_faces/F15morph.png,stimuli/inverted_faces/F15.png,2,faces,short,inverted,0,1,,,,,,,,,,,,,0,1,1,1,,,,,0,4,4,17,227.465432099998,,,,,,,,,,,,227.45778529997915,227.465432099998,227.465432099998,227.4580897996202,,inverted,,,,227.9495500996709,0.5705067265886707,227.95709589961916,228.52596380002797,228.51599759981036,,,,,,,,,,,,,231.51754629984498,1.1104355532258923,231.52426019962877,232.6328731002286,232.62488489970565,227.45810490008444,227.465432099998,227.95709589961916,227.94952640030533,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,228.51602500025183,228.52596380002797,228.52596380002797,228.52596380002797,231.52426019962877,231.52426019962877,231.52426019962877,231.51697380002588,right,0,229.41920869983733,0.16024699993431568,,,,101,1,1,False,False,False,False,2025-02-04_10h32.07.219,inversion_effect,2024.1.0,None,2025-02-04 10h32.27.121280 -0800,
stimuli/inverted_faces/faces_stimuli_InvShort.csv,0,0.5,0.5,3,1,0.41,stimuli/inverted_faces/M126.png,stimuli/inverted_faces/M126morph.png,stimuli/inverted_faces/M126.png,2,faces,short,inverted,0,1,,,,,,,,,,,,,0,1,1,1,,,,,0,5,5,22,232.6328731002286,,,,,,,,,,,,232.62531909998506,232.6328731002286,232.6328731002286,232.62570319976658,,inverted,,,,233.11710759997368,0.6702978779894431,233.1244881004095,233.7918606000021,233.78346200007945,,,,,,,,,,,,,236.77652299962938,1.0158456256575077,236.78345530014485,237.7920097000897,237.78418449964374,232.62572189979255,232.6328731002286,233.1244881004095,233.11707060039043,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,233.78349130041897,233.7918606000021,233.7918606000021,233.7918606000021,236.78345530014485,236.78345530014485,236.78345530014485,236.77596709970385,right,0,234.5480257999152,0.14424450043588877,,,,101,1,1,False,False,False,False,2025-02-04_10h32.07.219,inversion_effect,2024.1.0,None,2025-02-04 10h32.27.121280 -0800,
stimuli/inverted_faces/faces_stimuli_InvShort.csv,0,0.5,0.5,3,1,0.41,stimuli/inverted_faces/M119.png,stimuli/inverted_faces/M119.png,stimuli/inverted_faces/M119morph.png,1,faces,short,inverted,0,1,,,,,,,,,,,,,0,1,1,1,,,,,0,6,6,3,237.7920097000897,,,,,,,,,,,,237.78465500008315,237.7920097000897,237.7920097000897,237.78507000021636,,inverted,,,,238.2760901004076,0.5112314321522797,238.28375869989395,238.79386309999973,238.78452469967306,,,,,,,,,,,,,241.78558299969882,1.0564208024392392,241.79247920028865,242.842766799964,242.83486209996045,237.78508889954537,237.7920097000897,238.28375869989395,238.27606029994786,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,238.78455560002476,238.79386309999973,238.79386309999973,238.79386309999973,241.79247920028865,241.79247920028865,241.79247920028865,241.78507359977812,left,0,239.72383099980652,0.13603430055081844,,,,101,1,1,False,False,False,False,2025-02-04_10h32.07.219,inversion_effect,2024.1.0,None,2025-02-04 10h32.27.121280 -0800,
stimuli/inverted_faces/faces_stimuli_InvShort.csv,0,0.5,0.5,3,1,0.41,stimuli/inverted_faces/F21.png,stimuli/inverted_faces/F21.png,stimuli/inverted_faces/F21morph.png,1,faces,short,inverted,0,1,,,,,,,,,,,,,0,1,1,1,,,,,0,7,7,1,242.842766799964,,,,,,,,,,,,242.83526279963553,242.842766799964,242.842766799964,242.83563319966197,,inverted,,,,243.3269830001518,0.5233106193276029,243.33438980020583,243.85125629976392,243.84321509953588,,,,,,,,,,,,,246.83622630033642,1.248142226655723,246.8432064000517,248.08516380004585,248.0772249000147,242.83565079979599,242.842766799964,243.33438980020583,243.32695509959012,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,243.8432355998084,243.85125629976392,243.85125629976392,243.85125629976392,246.8432064000517,246.8432064000517,246.8432064000517,246.8357544997707,right,0,244.72321600001305,0.1360953999683261,,,,101,1,1,False,False,False,False,2025-02-04_10h32.07.219,inversion_effect,2024.1.0,None,2025-02-04 10h32.27.121280 -0800,
stimuli/inverted_faces/faces_stimuli_InvShort.csv,0,0.5,0.5,3,1,0.41,stimuli/inverted_faces/M127.png,stimuli/inverted_faces/M127morph.png,stimuli/inverted_faces/M127.png,2,faces,short,inverted,0,1,,,,,,,,,,,,,0,1,1,1,,,,,0,8,8,23,248.08516380004585,,,,,,,,,,,,248.07762719970196,248.08516380004585,248.08516380004585,248.07801199983805,,inverted,,,,248.56974560022354,0.6724441996677056,248.5767740998417,249.2459650998935,249.2359482003376,,,,,,,,,,,,,252.2369328001514,1.1795657036176626,252.24402270000428,253.41947830002755,253.41153580043465,248.0780284004286,248.08516380004585,248.5767740998417,248.5697032995522,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,249.2359758997336,249.2459650998935,249.2459650998935,249.2459650998935,252.24402270000428,252.24402270000428,252.24402270000428,252.23655910044909,right,0,250.05278689973056,0.15058190003037453,,,,101,1,1,False,False,False,False,2025-02-04_10h32.07.219,inversion_effect,2024.1.0,None,2025-02-04 10h32.27.121280 -0800,
stimuli/inverted_faces/faces_stimuli_InvShort.csv,0,0.5,0.5,3,1,0.41,stimuli/inverted_faces/M122.png,stimuli/inverted_faces/M122morph.png,stimuli/inverted_faces/M122.png,2,faces,short,inverted,0,1,,,,,,,,,,,,,0,1,1,1,,,,,0,9,9,20,253.41947830002755,,,,,,,,,,,,253.4119183998555,253.41947830002755,253.41947830002755,253.41236959956586,,inverted,,,,253.90295070037246,0.6719865580076196,253.91098759975284,254.57788170035928,254.5697688004002,,,,,,,,,,,,,257.5629150001332,1.2662774420228804,257.56984759960324,258.82839430030435,258.8205612003803,253.41239340044558,253.41947830002755,253.91098759975284,253.90293889958411,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,254.56978789996356,254.57788170035928,254.57788170035928,254.57788170035928,257.56984759960324,257.56984759960324,257.56984759960324,257.5624000998214,right,0,255.58733559958637,0.11995160020887852,,,,101,1,1,False,False,False,False,2025-02-04_10h32.07.219,inversion_effect,2024.1.0,None,2025-02-04 10h32.27.121280 -0800,
