target_list,probe_L,probe_R,correct_resp,n,key_resp_inverted.corr_mean,key_resp_inverted.corr_raw,key_resp_inverted.corr_std,key_resp_inverted.duration_mean,key_resp_inverted.duration_raw,key_resp_inverted.duration_std,key_resp_inverted.keys_raw,key_resp_inverted.rt_mean,key_resp_inverted.rt_raw,key_resp_inverted.rt_std,order
stimuli/inverted_faces/M123.png,stimuli/inverted_faces/M123.png,stimuli/inverted_faces/M123morph.png,1,1.0,0.0,0.0,0.0,0.14399610459804535,0.14399610459804535,0.0,'left',594.6840209960938,594.6840209960938,0.0,24.0
stimuli/inverted_faces/M127.png,stimuli/inverted_faces/M127.png,stimuli/inverted_faces/M127morph.png,1,1.0,0.0,0.0,0.0,0.14398939907550812,0.14398939907550812,0.0,'left',468.3559875488281,468.3559875488281,0.0,11.0
stimuli/inverted_faces/M130.png,stimuli/inverted_faces/M130.png,stimuli/inverted_faces/M130morph.png,1,1.0,0.0,0.0,0.0,0.12814509868621826,0.12814509868621826,0.0,'left',498.1482849121094,498.1482849121094,0.0,14.0
stimuli/inverted_faces/M131.png,stimuli/inverted_faces/M131.png,stimuli/inverted_faces/M131morph.png,1,1.0,0.0,0.0,0.0,0.12773220241069794,0.12773220241069794,0.0,'left',526.7724609375,526.7724609375,0.0,17.0
stimuli/inverted_faces/M25.png,stimuli/inverted_faces/M25.png,stimuli/inverted_faces/M25morph.png,1,1.0,0.0,0.0,0.0,0.1361435055732727,0.1361435055732727,0.0,'left',420.2121887207031,420.2121887207031,0.0,6.0
stimuli/inverted_faces/M28.png,stimuli/inverted_faces/M28.png,stimuli/inverted_faces/M28morph.png,1,1.0,0.0,0.0,0.0,0.12802140414714813,0.12802140414714813,0.0,'left',546.244140625,546.244140625,0.0,19.0
stimuli/inverted_faces/F10.png,stimuli/inverted_faces/F10.png,stimuli/inverted_faces/F10morph.png,1,1.0,0.0,0.0,0.0,0.15959259867668152,0.15959259867668152,0.0,'right',585.1961059570312,585.1961059570312,0.0,23.0
stimuli/inverted_faces/F11.png,stimuli/inverted_faces/F11morph.png,stimuli/inverted_faces/F11.png,2,1.0,0.0,0.0,0.0,0.1529289036989212,0.1529289036989212,0.0,'right',439.7475891113281,439.7475891113281,0.0,8.0
stimuli/inverted_faces/F12.png,stimuli/inverted_faces/F12morph.png,stimuli/inverted_faces/F12.png,2,1.0,0.0,0.0,0.0,0.16791599988937378,0.16791599988937378,0.0,'right',536.3562622070312,536.3562622070312,0.0,18.0
stimuli/inverted_faces/F13.png,stimuli/inverted_faces/F13morph.png,stimuli/inverted_faces/F13.png,2,1.0,0.0,0.0,0.0,0.1519796997308731,0.1519796997308731,0.0,'right',458.9638366699219,458.9638366699219,0.0,10.0
stimuli/inverted_faces/F15.png,stimuli/inverted_faces/F15morph.png,stimuli/inverted_faces/F15.png,2,1.0,0.0,0.0,0.0,0.16734999418258667,0.16734999418258667,0.0,'right',624.0606689453125,624.0606689453125,0.0,27.0
stimuli/inverted_faces/F7.png,stimuli/inverted_faces/F7morph.png,stimuli/inverted_faces/F7.png,2,1.0,0.0,0.0,0.0,0.16080519556999207,0.16080519556999207,0.0,'left',477.8675842285156,477.8675842285156,0.0,12.0
stimuli/inverted_faces/M122.png,stimuli/inverted_faces/M122morph.png,stimuli/inverted_faces/M122.png,2,1.0,0.0,0.0,0.0,0.13604280352592468,0.13604280352592468,0.0,'right',381.2515563964844,381.2515563964844,0.0,2.0
stimuli/inverted_faces/M32.png,stimuli/inverted_faces/M32morph.png,stimuli/inverted_faces/M32.png,2,1.0,0.0,0.0,0.0,,,,,,,,16.0
stimuli/inverted_faces/F16.png,stimuli/inverted_faces/F16morph.png,stimuli/inverted_faces/F16.png,2,1.0,0.0,0.0,0.0,0.15972429513931274,0.15972429513931274,0.0,'right',566.4840698242188,566.4840698242188,0.0,21.0
stimuli/inverted_faces/F21.png,stimuli/inverted_faces/F21morph.png,stimuli/inverted_faces/F21.png,2,1.0,0.0,0.0,0.0,0.1520293951034546,0.1520293951034546,0.0,'left',614.1403198242188,614.1403198242188,0.0,26.0
stimuli/inverted_faces/F9.png,stimuli/inverted_faces/F9morph.png,stimuli/inverted_faces/F9.png,2,1.0,0.0,0.0,0.0,0.13599790632724762,0.13599790632724762,0.0,'right',361.6920471191406,361.6920471191406,0.0,0.0
stimuli/inverted_faces/M125.png,stimuli/inverted_faces/M125morph.png,stimuli/inverted_faces/M125.png,2,1.0,0.0,0.0,0.0,0.14401139318943024,0.14401139318943024,0.0,'right',391.2519226074219,391.2519226074219,0.0,3.0
stimuli/inverted_faces/M128.png,stimuli/inverted_faces/M128morph.png,stimuli/inverted_faces/M128.png,2,1.0,0.0,0.0,0.0,0.1524295061826706,0.1524295061826706,0.0,'right',556.2359619140625,556.2359619140625,0.0,20.0
stimuli/inverted_faces/M22.png,stimuli/inverted_faces/M22morph.png,stimuli/inverted_faces/M22.png,2,1.0,0.0,0.0,0.0,0.15205590426921844,0.15205590426921844,0.0,'right',604.5325927734375,604.5325927734375,0.0,25.0
stimuli/inverted_faces/M31.png,stimuli/inverted_faces/M31morph.png,stimuli/inverted_faces/M31.png,2,1.0,0.0,0.0,0.0,0.1759856939315796,0.1759856939315796,0.0,'right',410.5082092285156,410.5082092285156,0.0,5.0

extraInfo
participant,P002
session,1
order,2
EEG,False
EyeLink,False
EyeTribe,False
Calibrate,False
date,2025-02-11_15h51.37.847
expName,inversion_effect
psychopyVersion,2024.1.0
frameRate,None
expStart,2025-02-11 15h52.00.114992 -0800
