5.7688 	ERROR 	Plugin `psychopy-cedrus` entry point requires module `psychopy_cedrus`, but it cannot be imported.
13.5986 	EXP 	Created text_Practice = TextStim(__class__=<class 'psychopy.visual.text.TextStim'>, alignHoriz=method-wrapper(...), alignText='center', alignVert=method-wrapper(...), anchorHoriz='center', anchorVert='center', antialias=True, autoDraw=False, autoLog=True, bold=False, color=array([1., 1., 1.]), colorSpace='rgb', contrast=1.0, depth=0.0, draggable=False, flipHoriz=False, flipVert=False, font='Arial', fontFiles=[], height=0.06, italic=False, languageStyle='LTR', name='text_Practice', opacity=1.0, ori=0, pos=array([0.  , 0.05]), rgb=UNKNOWN, text='', units='norm', win=Window(...), wrapWidth=1.8)
13.5987 	EXP 	window1: mouseVisible = True
13.5999 	EXP 	Created text_countdown = TextStim(__class__=<class 'psychopy.visual.text.TextStim'>, alignHoriz=method-wrapper(...), alignText='center', alignVert=method-wrapper(...), anchorHoriz='center', anchorVert='center', antialias=True, autoDraw=False, autoLog=True, bold=False, color=array([1., 1., 1.]), colorSpace='rgb', contrast=1.0, depth=0.0, draggable=False, flipHoriz=False, flipVert=False, font='Open Sans', fontFiles=[], height=0.1, italic=False, languageStyle='LTR', name='text_countdown', opacity=1.0, ori=0.0, pos=array([0., 0.]), rgb=UNKNOWN, text='', units='height', win=Window(...), wrapWidth=1)
13.6000 	EXP 	window1: mouseVisible = True
13.6032 	EXP 	Created text_fixation = TextStim(__class__=<class 'psychopy.visual.text.TextStim'>, alignHoriz=method-wrapper(...), alignText='center', alignVert=method-wrapper(...), anchorHoriz='center', anchorVert='center', antialias=True, autoDraw=False, autoLog=True, bold=False, color=array([1., 1., 1.]), colorSpace='rgb', contrast=1.0, depth=-1.0, draggable=False, flipHoriz=False, flipVert=False, font='Arial', fontFiles=[], height=0.05, italic=False, languageStyle='LTR', name='text_fixation', opacity=1.0, ori=0.0, pos=array([0., 0.]), rgb=UNKNOWN, text='+', units='height', win=Window(...), wrapWidth=1)
13.6034 	EXP 	window1: mouseVisible = True
13.6081 	EXP 	Created image_target_upright = ImageStim(__class__=<class 'psychopy.visual.image.ImageStim'>, anchor=('center', 'center'), autoLog=True, color=array([1., 1., 1.]), colorSpace='rgb', contrast=1.0, depth=-1.0, draggable=False, flipHoriz=False, flipVert=False, image='default.png', interpolate=True, mask=None, maskParams=None, name='image_target_upright', opacity=1.0, ori=0.0, pos=array([0., 0.]), size=array([1., 1.]), texRes=128, units='height', win=Window(...))
13.6082 	EXP 	window1: mouseVisible = True
13.6093 	EXP 	Created text_isi = TextStim(__class__=<class 'psychopy.visual.text.TextStim'>, alignHoriz=method-wrapper(...), alignText='center', alignVert=method-wrapper(...), anchorHoriz='center', anchorVert='center', antialias=True, autoDraw=False, autoLog=True, bold=False, color=array([1., 1., 1.]), colorSpace='rgb', contrast=1.0, depth=-1.0, draggable=False, flipHoriz=False, flipVert=False, font='Arial', fontFiles=[], height=0.05, italic=False, languageStyle='LTR', name='text_isi', opacity=1.0, ori=0.0, pos=array([0., 0.]), rgb=UNKNOWN, text='', units='height', win=Window(...), wrapWidth=1)
13.6094 	EXP 	window1: mouseVisible = True
13.6137 	EXP 	Created image_probe_upright_left = ImageStim(__class__=<class 'psychopy.visual.image.ImageStim'>, anchor=('center', 'center'), autoLog=True, color=array([1., 1., 1.]), colorSpace='rgb', contrast=1.0, depth=-1.0, draggable=False, flipHoriz=False, flipVert=False, image='default.png', interpolate=True, mask=None, maskParams=None, name='image_probe_upright_left', opacity=1.0, ori=0.0, pos=array([-0.25,  0.  ]), size=array([1., 1.]), texRes=128, units='height', win=Window(...))
13.6138 	EXP 	window1: mouseVisible = True
13.6180 	EXP 	Created image_probe_upright_right = ImageStim(__class__=<class 'psychopy.visual.image.ImageStim'>, anchor=('center', 'center'), autoLog=True, color=array([1., 1., 1.]), colorSpace='rgb', contrast=1.0, depth=-2.0, draggable=False, flipHoriz=False, flipVert=False, image='default.png', interpolate=True, mask=None, maskParams=None, name='image_probe_upright_right', opacity=1.0, ori=0.0, pos=array([0.25, 0.  ]), size=array([1., 1.]), texRes=128, units='height', win=Window(...))
13.6181 	EXP 	window1: mouseVisible = True
13.6197 	EXP 	Created text_iti = TextStim(__class__=<class 'psychopy.visual.text.TextStim'>, alignHoriz=method-wrapper(...), alignText='center', alignVert=method-wrapper(...), anchorHoriz='center', anchorVert='center', antialias=True, autoDraw=False, autoLog=True, bold=False, color=array([1., 1., 1.]), colorSpace='rgb', contrast=1.0, depth=-1.0, draggable=False, flipHoriz=False, flipVert=False, font='Arial', fontFiles=[], height=0.05, italic=False, languageStyle='LTR', name='text_iti', opacity=1.0, ori=0.0, pos=array([0., 0.]), rgb=UNKNOWN, text='', units='height', win=Window(...), wrapWidth=1)
13.6198 	EXP 	window1: mouseVisible = True
13.6221 	EXP 	Created text_fixation = TextStim(__class__=<class 'psychopy.visual.text.TextStim'>, alignHoriz=method-wrapper(...), alignText='center', alignVert=method-wrapper(...), anchorHoriz='center', anchorVert='center', antialias=True, autoDraw=False, autoLog=True, bold=False, color=array([1., 1., 1.]), colorSpace='rgb', contrast=1.0, depth=-1.0, draggable=False, flipHoriz=False, flipVert=False, font='Arial', fontFiles=[], height=0.05, italic=False, languageStyle='LTR', name='text_fixation', opacity=1.0, ori=0.0, pos=array([0., 0.]), rgb=UNKNOWN, text='+', units='height', win=Window(...), wrapWidth=1)
13.6222 	EXP 	window1: mouseVisible = True
13.6268 	EXP 	Created image_target_inverted = ImageStim(__class__=<class 'psychopy.visual.image.ImageStim'>, anchor=('center', 'center'), autoLog=True, color=array([1., 1., 1.]), colorSpace='rgb', contrast=1.0, depth=-1.0, draggable=False, flipHoriz=False, flipVert=True, image='default.png', interpolate=True, mask=None, maskParams=None, name='image_target_inverted', opacity=1.0, ori=0.0, pos=array([0., 0.]), size=array([1., 1.]), texRes=128, units='height', win=Window(...))
13.6270 	EXP 	window1: mouseVisible = True
13.6281 	EXP 	Created text_isi = TextStim(__class__=<class 'psychopy.visual.text.TextStim'>, alignHoriz=method-wrapper(...), alignText='center', alignVert=method-wrapper(...), anchorHoriz='center', anchorVert='center', antialias=True, autoDraw=False, autoLog=True, bold=False, color=array([1., 1., 1.]), colorSpace='rgb', contrast=1.0, depth=-1.0, draggable=False, flipHoriz=False, flipVert=False, font='Arial', fontFiles=[], height=0.05, italic=False, languageStyle='LTR', name='text_isi', opacity=1.0, ori=0.0, pos=array([0., 0.]), rgb=UNKNOWN, text='', units='height', win=Window(...), wrapWidth=1)
13.6282 	EXP 	window1: mouseVisible = True
13.6325 	EXP 	Created image_probe_inverted_left = ImageStim(__class__=<class 'psychopy.visual.image.ImageStim'>, anchor=('center', 'center'), autoLog=True, color=array([1., 1., 1.]), colorSpace='rgb', contrast=1.0, depth=-1.0, draggable=False, flipHoriz=False, flipVert=True, image='default.png', interpolate=True, mask=None, maskParams=None, name='image_probe_inverted_left', opacity=1.0, ori=0.0, pos=array([-0.25,  0.  ]), size=array([1., 1.]), texRes=128, units='height', win=Window(...))
13.6327 	EXP 	window1: mouseVisible = True
13.6371 	EXP 	Created image_probe_inverted_right = ImageStim(__class__=<class 'psychopy.visual.image.ImageStim'>, anchor=('center', 'center'), autoLog=True, color=array([1., 1., 1.]), colorSpace='rgb', contrast=1.0, depth=-2.0, draggable=False, flipHoriz=False, flipVert=True, image='default.png', interpolate=True, mask=None, maskParams=None, name='image_probe_inverted_right', opacity=1.0, ori=0.0, pos=array([0.25, 0.  ]), size=array([1., 1.]), texRes=128, units='height', win=Window(...))
13.6372 	EXP 	window1: mouseVisible = True
13.6387 	EXP 	Created text_iti = TextStim(__class__=<class 'psychopy.visual.text.TextStim'>, alignHoriz=method-wrapper(...), alignText='center', alignVert=method-wrapper(...), anchorHoriz='center', anchorVert='center', antialias=True, autoDraw=False, autoLog=True, bold=False, color=array([1., 1., 1.]), colorSpace='rgb', contrast=1.0, depth=-1.0, draggable=False, flipHoriz=False, flipVert=False, font='Arial', fontFiles=[], height=0.05, italic=False, languageStyle='LTR', name='text_iti', opacity=1.0, ori=0.0, pos=array([0., 0.]), rgb=UNKNOWN, text='', units='height', win=Window(...), wrapWidth=1)
13.6389 	EXP 	window1: mouseVisible = True
13.6403 	EXP 	Created text_ibi = TextStim(__class__=<class 'psychopy.visual.text.TextStim'>, alignHoriz=method-wrapper(...), alignText='center', alignVert=method-wrapper(...), anchorHoriz='center', anchorVert='center', antialias=True, autoDraw=False, autoLog=True, bold=False, color=array([1., 1., 1.]), colorSpace='rgb', contrast=1.0, depth=0.0, draggable=False, flipHoriz=False, flipVert=False, font='Open Sans', fontFiles=[], height=0.1, italic=False, languageStyle='LTR', name='text_ibi', opacity=1.0, ori=0.0, pos=array([0., 0.]), rgb=UNKNOWN, text='', units='height', win=Window(...), wrapWidth=1)
13.6404 	EXP 	window1: mouseVisible = True
13.6610 	EXP 	Created text_thanks = TextStim(__class__=<class 'psychopy.visual.text.TextStim'>, alignHoriz=method-wrapper(...), alignText='center', alignVert=method-wrapper(...), anchorHoriz='center', anchorVert='center', antialias=True, autoDraw=False, autoLog=True, bold=False, color=array([1., 1., 1.]), colorSpace='rgb', contrast=1.0, depth=0.0, draggable=False, flipHoriz=False, flipVert=False, font='Arial', fontFiles=[], height=0.08, italic=False, languageStyle='LTR', name='text_thanks', opacity=1.0, ori=0, pos=array([0., 0.]), rgb=UNKNOWN, text=str(...), units='norm', win=Window(...), wrapWidth=1.8)
0.0099 	EXP 	window1: mouseVisible = False
0.0272 	INFO 	Keyboard events cleared
0.0264 	EXP 	text_practice: autoDraw = True
2.0705 	DEBUG 	Read csv file with pandas: stimuli/practice_blockList.csv
2.0736 	DEBUG 	Clearing unnamed columns from stimuli/practice_blockList.csv
2.0743 	EXP 	Imported stimuli/practice_blockList.csv as conditions, 1 conditions, 7 params
2.0748 	EXP 	Created sequence: sequential, trialTypes=1, nReps=1, seed=None
2.0750 	EXP 	New trial (rep=0, index=0): OrderedDict([('block_list', 'stimuli/practice_stimuli.csv'), ('fix_dur', 0.5), ('target_dur', 5), ('isi_dur', 0.5), ('probe_dur', 3), ('iti_dur', 0.5), ('stim_size', 0.41)])
2.0847 	DATA 	Keypress: space
2.0908 	EXP 	text_practice: autoDraw = False
2.0908 	EXP 	text_countdown: autoDraw = True
7.0706 	DEBUG 	Read csv file with pandas: stimuli/practice_stimuli.csv
7.0725 	DEBUG 	Clearing unnamed columns from stimuli/practice_stimuli.csv
7.0735 	EXP 	Imported stimuli/practice_stimuli.csv as conditions, 1 conditions, 4 params
7.0740 	EXP 	Created sequence: sequential, trialTypes=1, nReps=1, seed=None
7.0744 	EXP 	New trial (rep=0, index=0): OrderedDict([('target_list', 'stimuli/inverted_faces/M125.png'), ('probe_L', 'stimuli/inverted_faces/M125morph.png'), ('probe_R', 'stimuli/inverted_faces/M125.png'), ('correct_resp', 2)])
7.0841 	EXP 	text_countdown: autoDraw = False
7.0841 	EXP 	text_fixation: autoDraw = True
7.6137 	EXP 	text_fixation: autoDraw = False
7.6137 	EXP 	text_fixation: autoDraw = False
7.6137 	EXP 	image_target_upright: image = 'stimuli/inverted_faces/M125.png'
7.6137 	EXP 	image_target_upright: autoDraw = True
12.6146 	EXP 	image_target_upright: autoDraw = False
12.6146 	EXP 	image_target_upright: autoDraw = False
12.6146 	EXP 	text_isi: height = 0.05
12.6146 	EXP 	text_isi: height = 0.05
12.6146 	EXP 	text_isi: height = 0.05
12.6146 	EXP 	text_isi: text = '+'
12.6146 	EXP 	text_isi: autoDraw = True
13.3246 	INFO 	Keyboard events cleared
13.3238 	EXP 	text_isi: autoDraw = False
13.3238 	EXP 	text_isi: autoDraw = False
13.3238 	EXP 	image_probePrac_up_left: image = 'stimuli/inverted_faces/M125morph.png'
13.3238 	EXP 	image_probePrace_up_right: image = 'stimuli/inverted_faces/M125.png'
13.3238 	EXP 	image_probePrac_up_left: autoDraw = True
13.3238 	EXP 	image_probePrace_up_right: autoDraw = True
14.1727 	DATA 	Keypress: left
