27.2853 	EXP 	Created text_ibi = TextStim(__class__=<class 'psychopy.visual.text.TextStim'>, alignHoriz=method-wrapper(...), alignText='center', alignVert=method-wrapper(...), anchorHoriz='center', anchorVert='center', antialias=True, autoDraw=False, autoLog=True, bold=False, color=array([1., 1., 1.]), colorSpace='rgb', contrast=1.0, depth=0.0, draggable=False, flipHoriz=False, flipVert=False, font='Open Sans', fontFiles=[], height=0.1, italic=False, languageStyle='LTR', name='text_ibi', opacity=1.0, ori=0.0, pos=array([0., 0.]), rgb=UNKNOWN, text='', units='height', win=Window(...), wrapWidth=1)
27.2855 	EXP 	window1: mouseVisible = True
27.4430 	EXP 	Created text_thanks = TextStim(__class__=<class 'psychopy.visual.text.TextStim'>, alignHoriz=method-wrapper(...), alignText='center', alignVert=method-wrapper(...), anchorHoriz='center', anchorVert='center', antialias=True, autoDraw=False, autoLog=True, bold=False, color=array([1., 1., 1.]), colorSpace='rgb', contrast=1.0, depth=0.0, draggable=False, flipHoriz=False, flipVert=False, font='Arial', fontFiles=[], height=0.08, italic=False, languageStyle='LTR', name='text_thanks', opacity=1.0, ori=0, pos=array([0., 0.]), rgb=UNKNOWN, text=str(...), units='norm', win=Window(...), wrapWidth=1.8)
0.0265 	EXP 	window1: mouseVisible = False
0.0335 	INFO 	Keyboard events cleared
0.0332 	EXP 	text_practice: autoDraw = True
23.1612 	DEBUG 	Read csv file with pandas: stimuli/practice_blockList.csv
23.1618 	DEBUG 	Clearing unnamed columns from stimuli/practice_blockList.csv
23.1621 	EXP 	Imported stimuli/practice_blockList.csv as conditions, 1 conditions, 7 params
23.1623 	EXP 	Created sequence: sequential, trialTypes=1, nReps=1, seed=None
23.1624 	EXP 	New trial (rep=0, index=0): OrderedDict([('block_list', 'stimuli/practice_stimuli.csv'), ('fix_dur', 0.5), ('target_dur', 5), ('isi_dur', 0.5), ('probe_dur', 3), ('iti_dur', 0.5), ('stim_size', 0.41)])
23.1689 	DATA 	Keypress: space
23.1702 	EXP 	text_practice: autoDraw = False
23.1702 	EXP 	text_countdown: autoDraw = True
28.1643 	DEBUG 	Read csv file with pandas: stimuli/practice_stimuli.csv
28.1650 	DEBUG 	Clearing unnamed columns from stimuli/practice_stimuli.csv
28.1654 	EXP 	Imported stimuli/practice_stimuli.csv as conditions, 1 conditions, 4 params
28.1656 	EXP 	Created sequence: sequential, trialTypes=1, nReps=1, seed=None
28.1658 	EXP 	New trial (rep=0, index=0): OrderedDict([('target_list', 'stimuli/inverted_faces/M125.png'), ('probe_L', 'stimuli/inverted_faces/M125morph.png'), ('probe_R', 'stimuli/inverted_faces/M125.png'), ('correct_resp', 2)])
28.1690 	EXP 	text_countdown: autoDraw = False
28.1690 	EXP 	text_fixation: autoDraw = True
28.6904 	EXP 	text_fixation: autoDraw = False
28.6904 	EXP 	text_fixation: autoDraw = False
28.6904 	EXP 	image_target_upright: image = 'stimuli/inverted_faces/M125.png'
28.6904 	EXP 	image_target_upright: autoDraw = True
33.6873 	EXP 	image_target_upright: autoDraw = False
33.6873 	EXP 	image_target_upright: autoDraw = False
33.6873 	EXP 	text_isi: height = 0.05
33.6873 	EXP 	text_isi: height = 0.05
33.6873 	EXP 	text_isi: height = 0.05
33.6873 	EXP 	text_isi: text = '+'
33.6873 	EXP 	text_isi: autoDraw = True
34.3195 	INFO 	Keyboard events cleared
34.3193 	EXP 	text_isi: autoDraw = False
34.3193 	EXP 	text_isi: autoDraw = False
34.3193 	EXP 	image_probePrac_up_left: image = 'stimuli/inverted_faces/M125morph.png'
34.3193 	EXP 	image_probePrace_up_right: image = 'stimuli/inverted_faces/M125.png'
34.3193 	EXP 	image_probePrac_up_left: autoDraw = True
34.3193 	EXP 	image_probePrace_up_right: autoDraw = True
35.6394 	DATA 	Keypress: right
37.3120 	EXP 	image_probePrac_up_left: autoDraw = False
37.3120 	EXP 	image_probePrace_up_right: autoDraw = False
37.3120 	EXP 	image_probePrac_up_left: autoDraw = False
37.3120 	EXP 	image_probePrace_up_right: autoDraw = False
37.3120 	EXP 	text_iti: text = ''
37.3120 	EXP 	text_iti: autoDraw = True
38.0518 	INFO 	saved data to C:\Users\Psychophysics\Desktop\AVP-BDD\inverted-faces-psychopy-main\data/sub-101_task-inversion_effect_2025-02-04_10h32.07.219trials_practice_up.csv
38.0536 	DEBUG 	Read csv file with pandas: stimuli/practice_stimuli.csv
38.0540 	DEBUG 	Clearing unnamed columns from stimuli/practice_stimuli.csv
38.0542 	EXP 	Imported stimuli/practice_stimuli.csv as conditions, 1 conditions, 4 params
38.0543 	EXP 	Created sequence: sequential, trialTypes=1, nReps=1, seed=None
38.0544 	EXP 	New trial (rep=0, index=0): OrderedDict([('target_list', 'stimuli/inverted_faces/F10.png'), ('probe_L', 'stimuli/inverted_faces/F10morph.png'), ('probe_R', 'stimuli/inverted_faces/F10.png'), ('correct_resp', 2)])
38.0568 	EXP 	text_iti: autoDraw = False
38.0568 	EXP 	text_iti: autoDraw = False
38.0568 	EXP 	text_fixation: autoDraw = True
38.5551 	EXP 	text_fixation: autoDraw = False
38.5551 	EXP 	text_fixation: autoDraw = False
38.5551 	EXP 	image_target_inverted: image = 'stimuli/inverted_faces/F10.png'
38.5551 	EXP 	image_target_inverted: autoDraw = True
43.5463 	EXP 	image_target_inverted: autoDraw = False
43.5463 	EXP 	image_target_inverted: autoDraw = False
43.5463 	EXP 	text_isi: text = '+'
43.5463 	EXP 	text_isi: autoDraw = True
44.2264 	INFO 	Keyboard events cleared
44.2263 	EXP 	text_isi: autoDraw = False
44.2263 	EXP 	text_isi: autoDraw = False
44.2263 	EXP 	image_probePrac_inv_left: image = 'stimuli/inverted_faces/F10morph.png'
44.2263 	EXP 	image_probePrace_inv_right: image = 'stimuli/inverted_faces/F10.png'
44.2263 	EXP 	image_probePrac_inv_left: autoDraw = True
44.2263 	EXP 	image_probePrace_inv_right: autoDraw = True
45.2485 	DATA 	Keypress: right
47.2218 	EXP 	image_probePrac_inv_left: autoDraw = False
47.2218 	EXP 	image_probePrace_inv_right: autoDraw = False
47.2218 	EXP 	image_probePrac_inv_left: autoDraw = False
47.2218 	EXP 	image_probePrace_inv_right: autoDraw = False
47.2218 	EXP 	text_iti: text = ''
47.2218 	EXP 	text_iti: autoDraw = True
47.7647 	INFO 	saved data to C:\Users\Psychophysics\Desktop\AVP-BDD\inverted-faces-psychopy-main\data/sub-101_task-inversion_effect_2025-02-04_10h32.07.219trials_practice_inv.csv
47.7887 	INFO 	Keyboard events cleared
47.7885 	EXP 	text_iti: autoDraw = False
47.7885 	EXP 	text_iti: autoDraw = False
47.7885 	EXP 	text_Practice: height = 0.06
47.7885 	EXP 	text_Practice: height = 0.06
47.7885 	EXP 	text_Practice: height = 0.06
