Block,Trial,Condition,Oddball,Reaction Time (s),Stimulus Onset (s),Stimulus Offset (s),Stimulus Image
11,11,NSF,False,,129.23906900599832,129.641719524996,26-NSF.jpg
11,12,NSF,False,,129.85446591199434,130.25685978100228,12-NSF.jpg
11,13,NSF,False,,130.46809252799721,130.8705479640048,29-NSF.jpg
11,14,NSF,False,,131.08259439299582,131.4844693729974,8-NSF.jpg
11,15,NSF,False,,131.69504934099677,132.09751306500402,20-NSF.jpg
11,16,NSF,False,,132.30923701700522,132.71180120999634,9-NSF.jpg
11,17,NSF,False,,132.92246385199542,133.3249052530009,13-NSF.jpg
11,18,NSF,False,,133.53635377700266,133.93912638899928,18-NSF.jpg
11,19,NSF,False,,134.15021509799408,134.55261773899838,2-NSF.jpg
11,20,NSF,False,,134.76503331499407,135.16758493399539,19-NSF.jpg
12,1,HSF,False,,135.37808502400003,135.77989133899973,22-HSF.jpg
12,2,HSF,False,,135.99226935999468,136.39400270899932,10-HSF.jpg
12,3,HSF,False,,136.60405013700074,137.00585612999566,11-HSF.jpg
12,4,HSF,False,,137.21811162499944,137.62060273399402,14-HSF.jpg
12,5,HSF,False,,137.83181848199456,138.23359178600367,15-HSF.jpg
12,6,HSF,False,,138.44613319500058,138.84850500000175,1-HSF.jpg
12,7,HSF,False,,139.0580750270019,139.46048544299265,3-HSF.jpg
12,8,HSF,False,,139.6724542479933,140.07486533100018,17-HSF.jpg
12,9,HSF,False,,140.28592064400436,140.68820506399788,21-HSF.jpg
12,10,HSF,True,,140.90034719200048,141.30233759299153,5-HSF.jpg
12,11,HSF,False,,141.51228544399783,141.91423271599342,26-HSF.jpg
12,12,HSF,False,,142.12606216600398,142.5277521819953,12-HSF.jpg
12,13,HSF,False,,142.73767590000352,143.139686754992,29-HSF.jpg
12,14,HSF,False,,143.35195163699973,143.75413517700508,8-HSF.jpg
12,15,HSF,False,,143.96388285599824,144.36567283599288,20-HSF.jpg
12,16,HSF,False,,144.57753513599164,144.98001556399686,9-HSF.jpg
12,17,HSF,False,,145.19042220899428,145.59286614900338,13-HSF.jpg
12,18,HSF,False,,145.80548467799963,146.20727713400265,18-HSF.jpg
12,19,HSF,False,,146.41845507400285,146.82033890200546,2-HSF.jpg
12,20,HSF,False,,147.03271799399226,147.43456938800227,19-HSF.jpg
13,1,LSF,False,,147.64440947399999,148.04680547700264,22-LSF.jpg
13,2,LSF,False,,148.25868751500093,148.66119087100378,10-LSF.jpg
13,3,LSF,False,,148.87262936600018,149.2744740890048,11-LSF.jpg
13,4,LSF,False,,149.4866427139932,149.8890592020034,14-LSF.jpg
13,5,LSF,False,,150.10198462600238,150.5046315340005,15-LSF.jpg
13,6,LSF,False,,150.71751109599427,151.1200485409936,1-LSF.jpg
13,7,LSF,False,,151.33009150999715,151.73199058399769,3-LSF.jpg
13,8,LSF,False,,151.94308288299362,152.34497985099733,17-LSF.jpg
13,9,LSF,True,,152.5554405790026,152.95724307799537,21-LSF.jpg
13,10,LSF,False,,153.169453014998,153.57178956799908,5-LSF.jpg
13,11,LSF,False,,153.78287578299933,154.18473626099876,26-LSF.jpg
13,12,LSF,False,,154.3965529739944,154.7988986529963,12-LSF.jpg
13,13,LSF,False,,155.00868246000027,155.4111471130018,29-LSF.jpg
13,14,LSF,False,,155.6234123030008,156.02580287300225,8-LSF.jpg
13,15,LSF,False,,156.23648899399268,156.63891372499347,20-LSF.jpg
13,16,LSF,False,,156.85084079299122,157.25313809499494,9-LSF.jpg
13,17,LSF,False,,157.46683617700182,157.86850889099878,13-LSF.jpg
13,18,LSF,False,,158.08078236000438,158.48252011300065,18-LSF.jpg
13,19,LSF,False,,158.69306092300394,159.0955286679964,2-LSF.jpg
13,20,LSF,False,,159.30852836299164,159.71101039000496,19-LSF.jpg
14,1,NSF,False,,159.9218287239928,160.32500096800504,22-NSF.jpg
14,2,NSF,False,,160.54232334600238,160.9449368409987,10-NSF.jpg
14,3,NSF,False,,161.15488754599937,161.55725294200238,11-NSF.jpg
14,4,NSF,False,,161.76965851700515,162.17207852499268,14-NSF.jpg
14,5,NSF,False,,162.3829136909917,162.78536602399254,15-NSF.jpg
14,6,NSF,False,,162.9966023829911,163.39910003899422,1-NSF.jpg
14,7,NSF,False,,163.6103839819989,164.0129420979938,3-NSF.jpg
14,8,NSF,False,,164.22592791599163,164.62832711399824,17-NSF.jpg
14,9,NSF,False,,164.83940573099244,165.2418329380016,21-NSF.jpg
14,10,NSF,False,,165.45368645599228,165.8560385640012,5-NSF.jpg
14,11,NSF,False,,166.0669136469951,166.4693554109981,26-NSF.jpg
14,12,NSF,False,,166.68204865699227,167.08482459299557,12-NSF.jpg
14,13,NSF,False,,167.29560365100042,167.69801983100479,29-NSF.jpg
14,14,NSF,False,,167.91118972099503,168.31351936499414,8-NSF.jpg
14,15,NSF,False,,168.52382252100506,168.92641354800435,20-NSF.jpg
14,16,NSF,False,,169.13833134699962,169.54070790999685,9-NSF.jpg
14,17,NSF,False,,169.7515442659933,170.15413840700057,13-NSF.jpg
14,18,NSF,False,,170.36612878600135,170.76870711499942,18-NSF.jpg
14,19,NSF,False,,170.97871188299905,171.38111964300333,2-NSF.jpg
14,20,NSF,False,,171.5932884990034,171.9958531089942,19-NSF.jpg
15,1,HSF,False,,172.2058829479938,172.60775318800006,22-HSF.jpg
15,2,HSF,False,,172.81977613299387,173.22220055600337,10-HSF.jpg
15,3,HSF,True,,173.43284519200097,173.83587572899705,11-HSF.jpg
15,4,HSF,False,,174.04790209699422,174.44955677899998,14-HSF.jpg
15,5,HSF,False,,174.6620410070027,175.06372684199596,15-HSF.jpg
15,6,HSF,False,,175.27599222099525,175.67767592000018,1-HSF.jpg
15,7,HSF,False,,175.8890919629921,176.2909791659913,3-HSF.jpg
15,8,HSF,False,,176.50341469499108,176.90587579799467,17-HSF.jpg
15,9,HSF,True,,177.11688618299377,177.51861302899488,21-HSF.jpg
15,10,HSF,False,,177.73167535600078,178.13377981899248,5-HSF.jpg
15,11,HSF,False,,178.3460780460009,178.7484019370022,26-HSF.jpg
15,12,HSF,False,,178.96059096399404,179.36245366699586,12-HSF.jpg
15,13,HSF,False,,179.57557946699671,179.97811500099488,29-HSF.jpg
15,14,HSF,False,,180.1902299170033,180.5919368259929,8-HSF.jpg
15,15,HSF,False,,180.80241912399651,181.20413333199394,20-HSF.jpg
15,16,HSF,False,,181.41791106500023,181.82014631399943,9-HSF.jpg
15,17,HSF,False,,182.0325210489973,182.4342449550022,13-HSF.jpg
15,18,HSF,False,,182.6462114159949,183.04866387900256,18-HSF.jpg
15,19,HSF,False,,183.25854956399417,183.66025988500041,2-HSF.jpg
15,20,HSF,False,,183.87300623099145,184.27554522099672,19-HSF.jpg
